Week Ending Date,County,Count
2022-01-01,TOMPKINS,4
2022-01-01,FRANKLIN,1
2022-01-01,MONTGOMERY,5
2022-01-01,ORANGE,261
2022-01-01,CHAUTAUQUA,19
2022-01-01,NEW YORK,100
2022-01-01,SULLIVAN,44
2022-01-01,WESTCHESTER,130
2022-01-01,CHENANGO,0
2022-01-01,NIAGARA,0
2022-01-01,ESSEX,20
2022-01-01,MADISON,16
2022-01-01,ST LAWRENCE,82
2022-01-01,WAYNE,16
2022-01-01,OSWEGO,22
2022-01-08,ONONDAGA,76
2022-01-08,ULSTER,4
2022-01-08,WYOMING,2
2022-01-08,BROOME,37
2022-01-08,JEFFERSON,33
2022-01-08,MONTGOMERY,4
2022-01-08,CHAUTAUQUA,18
2022-01-08,ALBANY,14
2022-01-08,WASHINGTON,16
2022-01-08,CATTARAUGUS,4
2022-01-08,SCHUYLER,1
2022-01-08,NEW YORK,69
2022-01-08,QUEENS,285
2022-01-08,OTSEGO,2
2022-01-08,LEWIS,7
2022-01-08,SULLIVAN,18
2022-01-08,WESTCHESTER,91
2022-01-08,ST LAWRENCE,82
2022-01-08,BRONX,97
2022-01-08,SCHOHARIE,3
2022-01-08,DUTCHESS,40
2022-01-08,SARATOGA,31
2022-01-08,NASSAU,179
2022-01-08,CLINTON,11
2022-01-08,RENSSELAER,19
2022-01-08,KINGS,754
2022-01-08,ERIE,30
2022-01-08,DELAWARE,16
2022-01-08,YATES,5
2022-01-08,ESSEX,11
2022-01-08,LIVINGSTON,5
2022-01-08,SUFFOLK,131
2022-01-08,PUTNAM,74
2022-01-08,NIAGARA,22
2022-01-08,MONROE,139
2022-01-08,ALLEGANY,4
2022-01-08,MADISON,16
2022-01-08,HAMILTON,2
2022-01-08,RICHMOND,53
2022-01-08,FULTON,5
2022-01-08,STEUBEN,6
2022-01-08,WARREN,9
2022-01-08,CAYUGA,4
2022-01-08,COLUMBIA,3
2022-01-08,GENESEE,10
2022-01-08,ORANGE,123
2022-01-08,ONTARIO,20
2022-01-08,ORLEANS,2
2022-01-08,WAYNE,4
2022-01-08,CORTLAND,8
2022-01-08,HERKIMER,11
2022-01-08,TOMPKINS,1
2022-01-08,CHENANGO,0
2022-01-08,OSWEGO,0
2022-01-08,ROCKLAND,1599
2022-01-08,TIOGA,41
2022-01-08,SCHENECTADY,19
2022-01-08,ONEIDA,78
2022-01-08,FRANKLIN,22
2022-01-08,SENECA,3
2022-01-08,CHEMUNG,6
2022-01-08,GREENE,1
2022-01-15,ORANGE,84
2022-01-15,COLUMBIA,1
2022-01-15,WESTCHESTER,103
2022-01-15,BRONX,46
2022-01-15,SULLIVAN,7
2022-01-15,DELAWARE,7
2022-01-15,OTSEGO,10
2022-01-15,GREENE,3
2022-01-15,TOMPKINS,2
2022-01-15,WAYNE,11
2022-01-15,DUTCHESS,29
2022-01-15,HAMILTON,0
2022-01-15,TIOGA,26
2022-01-15,CATTARAUGUS,8
2022-01-15,SARATOGA,12
2022-01-15,OSWEGO,18
2022-01-15,ALLEGANY,7
2022-01-15,ULSTER,4
2022-01-15,FRANKLIN,10
2022-01-15,JEFFERSON,57
2022-01-15,ROCKLAND,227
2022-01-15,BROOME,28
2022-01-15,WYOMING,4
2022-01-15,HERKIMER,14
2022-01-15,ORLEANS,5
2022-01-15,CORTLAND,6
2022-01-15,ONONDAGA,23
2022-01-15,SCHUYLER,2
2022-01-15,PUTNAM,15
2022-01-15,ERIE,12
2022-01-15,FULTON,0
2022-01-15,KINGS,311
2022-01-15,ESSEX,13
2022-01-15,CAYUGA,4
2022-01-15,CLINTON,14
2022-01-15,GENESEE,6
2022-01-15,ONTARIO,5
2022-01-15,ALBANY,7
2022-01-15,SCHENECTADY,7
2022-01-15,NEW YORK,37
2022-01-15,SUFFOLK,290
2022-01-15,CHEMUNG,19
2022-01-15,CHAUTAUQUA,13
2022-01-15,LIVINGSTON,2
2022-01-15,MADISON,4
2022-01-15,CHENANGO,2
2022-01-15,RICHMOND,38
2022-01-15,RENSSELAER,5
2022-01-15,SENECA,5
2022-01-15,NASSAU,387
2022-01-15,MONROE,88
2022-01-15,YATES,7
2022-01-15,SCHOHARIE,1
2022-01-15,QUEENS,149
2022-01-15,STEUBEN,8
2022-01-15,ONEIDA,34
2022-01-15,LEWIS,12
2022-01-15,WASHINGTON,4
2022-01-15,NIAGARA,11
2022-01-15,ST LAWRENCE,73
2022-01-15,WARREN,10
2022-01-15,MONTGOMERY,1
2022-01-22,CHENANGO,7
2022-01-22,YATES,4
2022-01-22,TOMPKINS,3
2022-01-22,WAYNE,0
2022-01-22,SCHENECTADY,3
2022-01-22,NIAGARA,5
2022-01-22,HAMILTON,0
2022-01-22,GREENE,1
2022-01-22,LIVINGSTON,3
2022-01-22,COLUMBIA,0
2022-01-22,ONTARIO,6
2022-01-22,RICHMOND,16
2022-01-22,NEW YORK,23
2022-01-22,QUEENS,130
2022-01-22,HERKIMER,9
2022-01-22,ROCKLAND,121
2022-01-22,WASHINGTON,4
2022-01-22,ALLEGANY,0
2022-01-22,JEFFERSON,21
2022-01-22,TIOGA,6
2022-01-22,MADISON,1
2022-01-22,FULTON,1
2022-01-22,GENESEE,1
2022-01-22,DELAWARE,12
2022-01-22,OTSEGO,5
2022-01-22,WESTCHESTER,64
2022-01-22,ST LAWRENCE,31
2022-01-22,STEUBEN,4
2022-01-22,SCHOHARIE,1
2022-01-22,DUTCHESS,18
2022-01-22,ALBANY,4
2022-01-22,SARATOGA,5
2022-01-22,NASSAU,324
2022-01-22,CHAUTAUQUA,3
2022-01-22,RENSSELAER,1
2022-01-22,ERIE,4
2022-01-22,CATTARAUGUS,4
2022-01-22,ORANGE,44
2022-01-22,SENECA,4
2022-01-22,SUFFOLK,84
2022-01-22,ULSTER,4
2022-01-22,MONTGOMERY,3
2022-01-22,ESSEX,1
2022-01-22,OSWEGO,3
2022-01-22,CHEMUNG,6
2022-01-22,FRANKLIN,5
2022-01-22,SULLIVAN,6
2022-01-22,ORLEANS,0
2022-01-22,MONROE,21
2022-01-22,PUTNAM,11
2022-01-22,BROOME,13
2022-01-22,WARREN,10
2022-01-22,CAYUGA,1
2022-01-22,SCHUYLER,3
2022-01-22,WYOMING,2
2022-01-22,CORTLAND,2
2022-01-22,LEWIS,9
2022-01-22,BRONX,43
2022-01-22,ONONDAGA,7
2022-01-22,KINGS,154
2022-01-22,CLINTON,8
2022-01-22,ONEIDA,33
2022-01-29,WAYNE,12
2022-01-29,MADISON,7
2022-01-29,ORANGE,18
2022-01-29,KINGS,178
2022-01-29,STEUBEN,3
2022-01-29,NIAGARA,2
2022-01-29,ST LAWRENCE,18
2022-01-29,TOMPKINS,0
2022-01-29,SCHENECTADY,6
2022-01-29,ONEIDA,39
2022-01-29,TIOGA,9
2022-01-29,CHENANGO,7
2022-01-29,WESTCHESTER,23
2022-01-29,GREENE,0
2022-01-29,LIVINGSTON,0
2022-01-29,COLUMBIA,0
2022-01-29,ONTARIO,0
2022-01-29,HAMILTON,0
2022-01-29,ONONDAGA,4
2022-01-29,QUEENS,90
2022-01-29,RICHMOND,19
2022-01-29,HERKIMER,9
2022-01-29,DELAWARE,9
2022-01-29,CORTLAND,1
2022-01-29,LEWIS,5
2022-01-29,GENESEE,1
2022-01-29,NEW YORK,26
2022-01-29,RENSSELAER,0
2022-01-29,ERIE,9
2022-01-29,BROOME,18
2022-01-29,SENECA,2
2022-01-29,BRONX,34
2022-01-29,CATTARAUGUS,1
2022-01-29,SUFFOLK,77
2022-01-29,MONTGOMERY,3
2022-01-29,ULSTER,0
2022-01-29,ESSEX,7
2022-01-29,NASSAU,157
2022-01-29,SCHUYLER,0
2022-01-29,YATES,2
2022-01-29,SARATOGA,4
2022-01-29,OSWEGO,1
2022-01-29,CHEMUNG,6
2022-01-29,ALBANY,5
2022-01-29,FRANKLIN,4
2022-01-29,SULLIVAN,5
2022-01-29,ORLEANS,0
2022-01-29,CLINTON,11
2022-01-29,MONROE,7
2022-01-29,FULTON,0
2022-01-29,PUTNAM,12
2022-01-29,WARREN,8
2022-01-29,CAYUGA,0
2022-01-29,DUTCHESS,10
2022-01-29,SCHOHARIE,0
2022-01-29,OTSEGO,3
2022-01-29,CHAUTAUQUA,2
2022-01-29,WASHINGTON,2
2022-01-29,ROCKLAND,76
2022-01-29,ALLEGANY,3
2022-01-29,JEFFERSON,16
2022-01-29,WYOMING,0
2022-02-05,TIOGA,2
2022-02-05,DUTCHESS,9
2022-02-05,PUTNAM,4
2022-02-05,ONEIDA,18
2022-02-05,BRONX,82
2022-02-05,WARREN,3
2022-02-05,SCHENECTADY,2
2022-02-05,CHAUTAUQUA,0
2022-02-05,ST LAWRENCE,11
2022-02-05,ROCKLAND,48
2022-02-05,FULTON,0
2022-02-05,MONROE,119
2022-02-05,ERIE,5
2022-02-05,QUEENS,71
2022-02-05,ALLEGANY,2
2022-02-05,ORLEANS,3
2022-02-05,HAMILTON,0
2022-02-05,JEFFERSON,16
2022-02-05,CAYUGA,0
2022-02-05,GREENE,1
2022-02-05,SULLIVAN,4
2022-02-05,LIVINGSTON,3
2022-02-05,NIAGARA,2
2022-02-05,WAYNE,20
2022-02-05,ALBANY,2
2022-02-05,STEUBEN,4
2022-02-05,WYOMING,0
2022-02-05,KINGS,128
2022-02-05,CLINTON,8
2022-02-05,ORANGE,36
2022-02-05,MADISON,2
2022-02-05,CORTLAND,1
2022-02-05,CATTARAUGUS,0
2022-02-05,SUFFOLK,70
2022-02-05,ONTARIO,13
2022-02-05,GENESEE,0
2022-02-05,LEWIS,13
2022-02-05,SCHOHARIE,0
2022-02-05,COLUMBIA,0
2022-02-05,WESTCHESTER,35
2022-02-05,TOMPKINS,1
2022-02-05,FRANKLIN,14
2022-02-05,NEW YORK,75
2022-02-05,SARATOGA,3
2022-02-05,SCHUYLER,0
2022-02-05,NASSAU,136
2022-02-05,RICHMOND,17
2022-02-05,ULSTER,2
2022-02-05,CHENANGO,10
2022-02-05,HERKIMER,9
2022-02-05,CHEMUNG,10
2022-02-05,SENECA,3
2022-02-05,YATES,5
2022-02-05,DELAWARE,13
2022-02-05,MONTGOMERY,1
2022-02-05,BROOME,27
2022-02-05,ESSEX,5
2022-02-05,OTSEGO,10
2022-02-05,RENSSELAER,0
2022-02-05,ONONDAGA,9
2022-02-05,WASHINGTON,1
2022-02-05,OSWEGO,0
2022-02-12,ORANGE,18
2022-02-12,SCHOHARIE,0
2022-02-12,NASSAU,133
2022-02-12,BROOME,10
2022-02-12,GENESEE,0
2022-02-12,COLUMBIA,0
2022-02-12,YATES,6
2022-02-12,MADISON,2
2022-02-12,WESTCHESTER,18
2022-02-12,KINGS,92
2022-02-12,TOMPKINS,0
2022-02-12,SULLIVAN,4
2022-02-12,ALLEGANY,2
2022-02-12,NIAGARA,0
2022-02-12,LIVINGSTON,2
2022-02-12,ESSEX,3
2022-02-12,ST LAWRENCE,28
2022-02-12,ROCKLAND,19
2022-02-12,ONEIDA,11
2022-02-12,CHAUTAUQUA,2
2022-02-12,ALBANY,0
2022-02-12,WAYNE,12
2022-02-12,TIOGA,2
2022-02-12,SUFFOLK,63
2022-02-12,WYOMING,0
2022-02-12,SCHUYLER,0
2022-02-12,BRONX,68
2022-02-12,ONTARIO,1
2022-02-12,LEWIS,14
2022-02-12,GREENE,0
2022-02-12,OTSEGO,8
2022-02-12,FULTON,0
2022-02-12,DELAWARE,10
2022-02-12,JEFFERSON,23
2022-02-12,WARREN,5
2022-02-12,SCHENECTADY,1
2022-02-12,CLINTON,3
2022-02-12,CAYUGA,0
2022-02-12,FRANKLIN,11
2022-02-12,MONROE,14
2022-02-12,ERIE,6
2022-02-12,OSWEGO,4
2022-02-12,CHENANGO,3
2022-02-12,ORLEANS,0
2022-02-12,QUEENS,90
2022-02-12,NEW YORK,75
2022-02-12,RENSSELAER,0
2022-02-12,STEUBEN,2
2022-02-12,CATTARAUGUS,2
2022-02-12,SARATOGA,1
2022-02-12,MONTGOMERY,1
2022-02-12,SENECA,0
2022-02-12,ULSTER,0
2022-02-12,HERKIMER,9
2022-02-12,RICHMOND,27
2022-02-12,HAMILTON,0
2022-02-12,DUTCHESS,1
2022-02-12,PUTNAM,0
2022-02-12,ONONDAGA,6
2022-02-12,CORTLAND,1
2022-02-12,WASHINGTON,2
2022-02-12,CHEMUNG,5
2022-02-19,TOMPKINS,0
2022-02-19,SCHOHARIE,0
2022-02-19,CAYUGA,1
2022-02-19,SCHENECTADY,2
2022-02-19,WASHINGTON,3
2022-02-19,SENECA,3
2022-02-19,NIAGARA,5
2022-02-19,ESSEX,2
2022-02-19,ULSTER,5
2022-02-19,SCHUYLER,0
2022-02-19,SARATOGA,4
2022-02-19,NASSAU,194
2022-02-19,ONEIDA,11
2022-02-19,FRANKLIN,11
2022-02-19,CHEMUNG,3
2022-02-19,MONTGOMERY,0
2022-02-19,ORLEANS,0
2022-02-19,MONROE,12
2022-02-19,JEFFERSON,15
2022-02-19,WESTCHESTER,35
2022-02-19,WARREN,1
2022-02-19,FULTON,0
2022-02-19,DUTCHESS,5
2022-02-19,CORTLAND,4
2022-02-19,STEUBEN,4
2022-02-19,LEWIS,9
2022-02-19,CATTARAUGUS,3
2022-02-19,KINGS,75
2022-02-19,GENESEE,3
2022-02-19,ORANGE,48
2022-02-19,MADISON,9
2022-02-19,WAYNE,15
2022-02-19,RENSSELAER,3
2022-02-19,BROOME,26
2022-02-19,PUTNAM,8
2022-02-19,BRONX,59
2022-02-19,WYOMING,4
2022-02-19,CHAUTAUQUA,1
2022-02-19,QUEENS,103
2022-02-19,OTSEGO,5
2022-02-19,COLUMBIA,0
2022-02-19,NEW YORK,43
2022-02-19,HAMILTON,0
2022-02-19,DELAWARE,11
2022-02-19,CHENANGO,3
2022-02-19,RICHMOND,22
2022-02-19,GREENE,0
2022-02-19,ST LAWRENCE,24
2022-02-19,ALLEGANY,0
2022-02-19,LIVINGSTON,0
2022-02-19,ONTARIO,1
2022-02-19,ONONDAGA,8
2022-02-19,ALBANY,7
2022-02-19,ROCKLAND,32
2022-02-19,YATES,2
2022-02-19,SULLIVAN,4
2022-02-19,OSWEGO,2
2022-02-19,CLINTON,10
2022-02-19,TIOGA,13
2022-02-19,ERIE,7
2022-02-19,HERKIMER,12
2022-02-19,SUFFOLK,121
2022-02-26,STEUBEN,3
2022-02-26,FULTON,0
2022-02-26,WASHINGTON,2
2022-02-26,ALLEGANY,0
2022-02-26,KINGS,93
2022-02-26,DUTCHESS,6
2022-02-26,OSWEGO,6
2022-02-26,CORTLAND,3
2022-02-26,HAMILTON,0
2022-02-26,ONTARIO,1
2022-02-26,ROCKLAND,13
2022-02-26,MADISON,9
2022-02-26,ORANGE,17
2022-02-26,ONONDAGA,12
2022-02-26,CLINTON,7
2022-02-26,GENESEE,2
2022-02-26,WESTCHESTER,40
2022-02-26,WARREN,4
2022-02-26,CHAUTAUQUA,4
2022-02-26,ESSEX,2
2022-02-26,ULSTER,4
2022-02-26,CATTARAUGUS,3
2022-02-26,SENECA,2
2022-02-26,RENSSELAER,5
2022-02-26,YATES,0
2022-02-26,HERKIMER,4
2022-02-26,CHENANGO,4
2022-02-26,SULLIVAN,1
2022-02-26,SARATOGA,5
2022-02-26,ERIE,4
2022-02-26,SUFFOLK,83
2022-02-26,ONEIDA,19
2022-02-26,LEWIS,10
2022-02-26,RICHMOND,31
2022-02-26,FRANKLIN,4
2022-02-26,DELAWARE,1
2022-02-26,CHEMUNG,5
2022-02-26,MONTGOMERY,0
2022-02-26,ORLEANS,1
2022-02-26,JEFFERSON,18
2022-02-26,MONROE,27
2022-02-26,QUEENS,102
2022-02-26,NASSAU,125
2022-02-26,COLUMBIA,0
2022-02-26,NEW YORK,60
2022-02-26,GREENE,1
2022-02-26,TOMPKINS,2
2022-02-26,SCHOHARIE,0
2022-02-26,BRONX,54
2022-02-26,BROOME,14
2022-02-26,WYOMING,0
2022-02-26,LIVINGSTON,0
2022-02-26,SCHUYLER,0
2022-02-26,ST LAWRENCE,13
2022-02-26,OTSEGO,1
2022-02-26,PUTNAM,3
2022-02-26,CAYUGA,0
2022-02-26,WAYNE,6
2022-02-26,SCHENECTADY,1
2022-02-26,NIAGARA,5
2022-02-26,TIOGA,1
2022-02-26,ALBANY,1
2022-03-05,PUTNAM,4
2022-03-05,ORLEANS,0
2022-03-05,DELAWARE,7
2022-03-05,JEFFERSON,24
2022-03-05,CHAUTAUQUA,0
2022-03-05,NIAGARA,4
2022-03-05,DUTCHESS,4
2022-03-05,FULTON,0
2022-03-05,ALLEGANY,0
2022-03-05,MONTGOMERY,0
2022-03-05,ERIE,17
2022-03-05,WYOMING,0
2022-03-05,ALBANY,2
2022-03-05,WARREN,16
2022-03-05,QUEENS,136
2022-03-05,WESTCHESTER,66
2022-03-05,CHEMUNG,4
2022-03-05,MONROE,23
2022-03-05,ROCKLAND,22
2022-03-05,BRONX,110
2022-03-05,ESSEX,3
2022-03-05,LEWIS,7
2022-03-05,ULSTER,7
2022-03-05,CATTARAUGUS,4
2022-03-05,SENECA,1
2022-03-05,RENSSELAER,4
2022-03-05,CHENANGO,5
2022-03-05,YATES,0
2022-03-05,HERKIMER,6
2022-03-05,TOMPKINS,4
2022-03-05,CAYUGA,3
2022-03-05,LIVINGSTON,1
2022-03-05,SUFFOLK,93
2022-03-05,ONEIDA,17
2022-03-05,SARATOGA,6
2022-03-05,OTSEGO,1
2022-03-05,RICHMOND,29
2022-03-05,CORTLAND,3
2022-03-05,GREENE,0
2022-03-05,FRANKLIN,6
2022-03-05,NASSAU,140
2022-03-05,ST LAWRENCE,21
2022-03-05,NEW YORK,65
2022-03-05,SCHENECTADY,3
2022-03-05,ONTARIO,4
2022-03-05,SCHUYLER,0
2022-03-05,SULLIVAN,4
2022-03-05,ONONDAGA,18
2022-03-05,WASHINGTON,6
2022-03-05,KINGS,161
2022-03-05,BROOME,21
2022-03-05,SCHOHARIE,1
2022-03-05,OSWEGO,6
2022-03-05,HAMILTON,0
2022-03-05,WAYNE,7
2022-03-05,MADISON,2
2022-03-05,GENESEE,0
2022-03-05,COLUMBIA,0
2022-03-05,STEUBEN,5
2022-03-05,TIOGA,7
2022-03-05,ORANGE,10
2022-03-05,CLINTON,8
2022-03-12,OTSEGO,2
2022-03-12,RICHMOND,32
2022-03-12,SULLIVAN,3
2022-03-12,CHENANGO,5
2022-03-12,YATES,1
2022-03-12,NASSAU,339
2022-03-12,JEFFERSON,13
2022-03-12,FRANKLIN,8
2022-03-12,GREENE,0
2022-03-12,SCHOHARIE,5
2022-03-12,CHEMUNG,11
2022-03-12,ROCKLAND,22
2022-03-12,SUFFOLK,142
2022-03-12,ALBANY,16
2022-03-12,HAMILTON,0
2022-03-12,LIVINGSTON,6
2022-03-12,BRONX,241
2022-03-12,ESSEX,3
2022-03-12,LEWIS,12
2022-03-12,SARATOGA,27
2022-03-12,ONONDAGA,25
2022-03-12,ULSTER,6
2022-03-12,TOMPKINS,3
2022-03-12,WAYNE,18
2022-03-12,CAYUGA,3
2022-03-12,GENESEE,2
2022-03-12,CATTARAUGUS,3
2022-03-12,MADISON,7
2022-03-12,HERKIMER,2
2022-03-12,STEUBEN,9
2022-03-12,WASHINGTON,16
2022-03-12,ONTARIO,8
2022-03-12,ONEIDA,33
2022-03-12,RENSSELAER,5
2022-03-12,ORANGE,42
2022-03-12,ST LAWRENCE,19
2022-03-12,SENECA,1
2022-03-12,ORLEANS,0
2022-03-12,COLUMBIA,0
2022-03-12,SCHUYLER,1
2022-03-12,MONTGOMERY,1
2022-03-12,TIOGA,7
2022-03-12,NIAGARA,6
2022-03-12,BROOME,37
2022-03-12,DUTCHESS,10
2022-03-12,WYOMING,1
2022-03-12,SCHENECTADY,4
2022-03-12,MONROE,57
2022-03-12,WARREN,52
2022-03-12,CORTLAND,7
2022-03-12,ALLEGANY,1
2022-03-12,CHAUTAUQUA,6
2022-03-12,KINGS,188
2022-03-12,OSWEGO,6
2022-03-12,QUEENS,166
2022-03-12,DELAWARE,1
2022-03-12,FULTON,0
2022-03-12,WESTCHESTER,120
2022-03-12,PUTNAM,3
2022-03-12,CLINTON,8
2022-03-12,NEW YORK,90
2022-03-12,ERIE,10
2022-03-19,QUEENS,207
2022-03-19,HERKIMER,17
2022-03-19,STEUBEN,12
2022-03-19,CHENANGO,5
2022-03-19,ONTARIO,36
2022-03-19,FULTON,1
2022-03-19,CATTARAUGUS,3
2022-03-19,DUTCHESS,11
2022-03-19,ORANGE,64
2022-03-19,SULLIVAN,25
2022-03-19,HAMILTON,0
2022-03-19,ALLEGANY,0
2022-03-19,BRONX,165
2022-03-19,SARATOGA,75
2022-03-19,SUFFOLK,338
2022-03-19,ALBANY,7
2022-03-19,ESSEX,5
2022-03-19,BROOME,52
2022-03-19,WAYNE,36
2022-03-19,SCHENECTADY,12
2022-03-19,CORTLAND,12
2022-03-19,ULSTER,19
2022-03-19,WYOMING,0
2022-03-19,SCHUYLER,1
2022-03-19,OTSEGO,2
2022-03-19,CAYUGA,6
2022-03-19,TOMPKINS,7
2022-03-19,KINGS,272
2022-03-19,WASHINGTON,21
2022-03-19,FRANKLIN,9
2022-03-19,COLUMBIA,2
2022-03-19,NASSAU,484
2022-03-19,MONROE,187
2022-03-19,SCHOHARIE,2
2022-03-19,CHAUTAUQUA,9
2022-03-19,ERIE,34
2022-03-19,CHEMUNG,28
2022-03-19,ROCKLAND,37
2022-03-19,JEFFERSON,19
2022-03-19,YATES,1
2022-03-19,NEW YORK,94
2022-03-19,DELAWARE,1
2022-03-19,WESTCHESTER,173
2022-03-19,ORLEANS,0
2022-03-19,ONEIDA,57
2022-03-19,RENSSELAER,4
2022-03-19,TIOGA,21
2022-03-19,CLINTON,7
2022-03-19,MADISON,11
2022-03-19,PUTNAM,4
2022-03-19,GREENE,0
2022-03-19,OSWEGO,3
2022-03-19,MONTGOMERY,5
2022-03-19,SENECA,10
2022-03-19,LIVINGSTON,4
2022-03-19,ST LAWRENCE,36
2022-03-19,WARREN,57
2022-03-19,NIAGARA,7
2022-03-19,ONONDAGA,40
2022-03-19,GENESEE,1
2022-03-19,LEWIS,11
2022-03-19,RICHMOND,33
2022-03-26,OSWEGO,12
2022-03-26,ERIE,42
2022-03-26,LEWIS,5
2022-03-26,SENECA,5
2022-03-26,CLINTON,11
2022-03-26,YATES,11
2022-03-26,MONTGOMERY,1
2022-03-26,ALLEGANY,3
2022-03-26,GENESEE,6
2022-03-26,ESSEX,17
2022-03-26,TOMPKINS,7
2022-03-26,SUFFOLK,530
2022-03-26,SARATOGA,93
2022-03-26,CAYUGA,7
2022-03-26,LIVINGSTON,8
2022-03-26,ONONDAGA,76
2022-03-26,GREENE,0
2022-03-26,STEUBEN,36
2022-03-26,ALBANY,20
2022-03-26,CHAUTAUQUA,9
2022-03-26,COLUMBIA,4
2022-03-26,ONTARIO,77
2022-03-26,PUTNAM,11
2022-03-26,NEW YORK,120
2022-03-26,HAMILTON,0
2022-03-26,QUEENS,254
2022-03-26,BRONX,210
2022-03-26,TIOGA,11
2022-03-26,DELAWARE,3
2022-03-26,ROCKLAND,46
2022-03-26,WYOMING,4
2022-03-26,CHENANGO,10
2022-03-26,RICHMOND,51
2022-03-26,HERKIMER,20
2022-03-26,SCHENECTADY,11
2022-03-26,ONEIDA,128
2022-03-26,SCHOHARIE,3
2022-03-26,NIAGARA,4
2022-03-26,SCHUYLER,3
2022-03-26,WAYNE,36
2022-03-26,ULSTER,23
2022-03-26,OTSEGO,9
2022-03-26,CATTARAUGUS,5
2022-03-26,RENSSELAER,4
2022-03-26,ST LAWRENCE,39
2022-03-26,JEFFERSON,24
2022-03-26,FRANKLIN,12
2022-03-26,NASSAU,584
2022-03-26,CHEMUNG,68
2022-03-26,WESTCHESTER,276
2022-03-26,ORLEANS,1
2022-03-26,MONROE,352
2022-03-26,KINGS,243
2022-03-26,DUTCHESS,14
2022-03-26,BROOME,59
2022-03-26,WASHINGTON,44
2022-03-26,WARREN,80
2022-03-26,FULTON,0
2022-03-26,MADISON,24
2022-03-26,CORTLAND,17
2022-03-26,ORANGE,76
2022-03-26,SULLIVAN,32
2022-04-02,OTSEGO,13
2022-04-02,NASSAU,802
2022-04-02,SARATOGA,127
2022-04-02,NEW YORK,160
2022-04-02,WESTCHESTER,303
2022-04-02,DELAWARE,7
2022-04-02,OSWEGO,7
2022-04-02,DUTCHESS,58
2022-04-02,SULLIVAN,37
2022-04-02,CHAUTAUQUA,12
2022-04-02,BROOME,77
2022-04-02,ONEIDA,107
2022-04-02,ERIE,59
2022-04-02,ORLEANS,2
2022-04-02,CHEMUNG,82
2022-04-02,BRONX,290
2022-04-02,MONROE,467
2022-04-02,QUEENS,351
2022-04-02,KINGS,334
2022-04-02,WARREN,128
2022-04-02,FULTON,3
2022-04-02,HAMILTON,1
2022-04-02,CORTLAND,7
2022-04-02,SCHUYLER,11
2022-04-02,SCHOHARIE,4
2022-04-02,ONTARIO,144
2022-04-02,ORANGE,134
2022-04-02,MADISON,25
2022-04-02,GENESEE,6
2022-04-02,COLUMBIA,3
2022-04-02,STEUBEN,48
2022-04-02,WAYNE,29
2022-04-02,GREENE,1
2022-04-02,NIAGARA,10
2022-04-02,LEWIS,7
2022-04-02,LIVINGSTON,31
2022-04-02,PUTNAM,72
2022-04-02,CAYUGA,8
2022-04-02,RICHMOND,114
2022-04-02,TOMPKINS,16
2022-04-02,TIOGA,25
2022-04-02,ROCKLAND,56
2022-04-02,SUFFOLK,820
2022-04-02,ULSTER,26
2022-04-02,YATES,10
2022-04-02,WASHINGTON,54
2022-04-02,ALLEGANY,7
2022-04-02,CATTARAUGUS,6
2022-04-02,ALBANY,16
2022-04-02,SENECA,6
2022-04-02,JEFFERSON,27
2022-04-02,MONTGOMERY,6
2022-04-02,ONONDAGA,104
2022-04-02,RENSSELAER,16
2022-04-02,ESSEX,35
2022-04-02,ST LAWRENCE,115
2022-04-02,CLINTON,16
2022-04-02,HERKIMER,20
2022-04-02,CHENANGO,10
2022-04-02,FRANKLIN,16
2022-04-02,WYOMING,0
2022-04-02,SCHENECTADY,10
2022-04-09,CAYUGA,13
2022-04-09,CLINTON,20
2022-04-09,WASHINGTON,62
2022-04-09,OTSEGO,13
2022-04-09,GREENE,3
2022-04-09,COLUMBIA,7
2022-04-09,JEFFERSON,45
2022-04-09,ROCKLAND,102
2022-04-09,CHAUTAUQUA,13
2022-04-09,NEW YORK,290
2022-04-09,WYOMING,7
2022-04-09,ALBANY,53
2022-04-09,TIOGA,33
2022-04-09,CHENANGO,17
2022-04-09,SUFFOLK,1393
2022-04-09,HAMILTON,3
2022-04-09,SCHENECTADY,46
2022-04-09,SCHOHARIE,3
2022-04-09,HERKIMER,48
2022-04-09,BRONX,593
2022-04-09,SARATOGA,173
2022-04-09,ONTARIO,209
2022-04-09,DELAWARE,6
2022-04-09,RICHMOND,174
2022-04-09,TOMPKINS,47
2022-04-09,MONROE,617
2022-04-09,LIVINGSTON,64
2022-04-09,WESTCHESTER,808
2022-04-09,ORLEANS,4
2022-04-09,YATES,16
2022-04-09,FRANKLIN,44
2022-04-09,SCHUYLER,8
2022-04-09,ST LAWRENCE,115
2022-04-09,RENSSELAER,32
2022-04-09,KINGS,466
2022-04-09,STEUBEN,65
2022-04-09,ULSTER,42
2022-04-09,ESSEX,75
2022-04-09,WARREN,113
2022-04-09,OSWEGO,50
2022-04-09,SENECA,1
2022-04-09,MONTGOMERY,11
2022-04-09,ALLEGANY,6
2022-04-09,LEWIS,14
2022-04-09,ERIE,100
2022-04-09,CATTARAUGUS,1
2022-04-09,DUTCHESS,120
2022-04-09,CHEMUNG,88
2022-04-09,ONONDAGA,182
2022-04-09,FULTON,7
2022-04-09,MADISON,20
2022-04-09,WAYNE,53
2022-04-09,NASSAU,1165
