,index,date,county,fips_code,inflow,outflow,net_flow
2031,5024,2020-08-22,       Schuyler County,36097,114260.0,80908.0,33352.0
2032,5128,2020-08-22,       Seneca County,36099,230866.0,155175.0,75691.0
2033,4608,2020-08-22,       St. Lawrence County,36089,447029.0,472085.0,-25056.0
2034,5232,2020-08-22,       Steuben County,36101,479470.0,514599.0,-35129.0
2035,5336,2020-08-22,       Suffolk County,36103,9688484.0,10172374.0,-483890.0
2036,5440,2020-08-22,       Sullivan County,36105,260650.0,355981.0,-95331.0
2037,5544,2020-08-22,       Tioga County,36107,136607.0,284579.0,-147972.0
2038,5648,2020-08-22,       Tompkins County,36109,530040.0,443305.0,86735.0
2039,5752,2020-08-22,       Ulster County,36111,793362.0,945044.0,-151682.0
2040,5856,2020-08-22,       Warren County,36113,915861.0,267948.0,647913.0
2041,5960,2020-08-22,       Washington County,36115,156018.0,318804.0,-162786.0
2042,6064,2020-08-22,       Wayne County,36117,301376.0,459412.0,-158036.0
2043,6168,2020-08-22,       Westchester County,36119,4919755.0,5432599.0,-512844.0
2044,6272,2020-08-22,       Wyoming County,36121,121023.0,178865.0,-57842.0
2045,6376,2020-08-22,       Yates County,36123,105676.0,117568.0,-11892.0
2046,33,2020-08-29,       Albany County,36001,1645039.0,1319879.0,325160.0
2047,137,2020-08-29,       Allegany County,36003,144037.0,233126.0,-89089.0
2048,241,2020-08-29,       Bronx County,36005,4849191.0,5711978.0,-862787.0
2049,345,2020-08-29,       Broome County,36007,1105522.0,899059.0,206463.0
2050,449,2020-08-29,       Cattaraugus County,36009,407128.0,398485.0,8643.0
2051,553,2020-08-29,       Cayuga County,36011,299521.0,355336.0,-55815.0
2052,657,2020-08-29,       Chautauqua County,36013,587167.0,625519.0,-38352.0
2053,761,2020-08-29,       Chemung County,36015,566466.0,465034.0,101432.0
2054,865,2020-08-29,       Chenango County,36017,153932.0,234528.0,-80596.0
2055,969,2020-08-29,       Clinton County,36019,335712.0,291051.0,44661.0
2056,1073,2020-08-29,       Columbia County,36021,231901.0,317902.0,-86001.0
2057,1177,2020-08-29,       Cortland County,36023,319158.0,217069.0,102089.0
2058,1281,2020-08-29,       Delaware County,36025,124161.0,195606.0,-71445.0
2059,1385,2020-08-29,       Dutchess County,36027,1412610.0,1583033.0,-170423.0
2060,1489,2020-08-29,       Erie County,36029,4806639.0,4602455.0,204184.0
2061,1593,2020-08-29,       Essex County,36031,217294.0,146751.0,70543.0
2062,1697,2020-08-29,       Franklin County,36033,192895.0,237156.0,-44261.0
2063,1801,2020-08-29,       Fulton County,36035,197482.0,260516.0,-63034.0
2064,1905,2020-08-29,       Genesee County,36037,295915.0,286887.0,9028.0
2065,2009,2020-08-29,       Greene County,36039,182831.0,220694.0,-37863.0
2066,2113,2020-08-29,       Hamilton County,36041,21381.0,20329.0,1052.0
2067,2217,2020-08-29,       Herkimer County,36043,238870.0,317428.0,-78558.0
2068,2321,2020-08-29,       Jefferson County,36045,673006.0,580225.0,92781.0
2069,2425,2020-08-29,       Kings County,36047,9910713.0,11153167.0,-1242454.0
2070,2529,2020-08-29,       Lewis County,36049,79127.0,135191.0,-56064.0
2071,2633,2020-08-29,       Livingston County,36051,314271.0,311972.0,2299.0
2072,2737,2020-08-29,       Madison County,36053,276453.0,351525.0,-75072.0
2073,2841,2020-08-29,       Monroe County,36055,3839696.0,3706926.0,132770.0
2074,2945,2020-08-29,       Montgomery County,36057,258093.0,238728.0,19365.0
2075,3049,2020-08-29,       Nassau County,36059,8871273.0,9212310.0,-341037.0
2076,3153,2020-08-29,       New York County,36061,7618365.0,4485320.0,3133045.0
2077,3257,2020-08-29,       Niagara County,36063,1129869.0,1156684.0,-26815.0
2078,3361,2020-08-29,       Oneida County,36065,1349795.0,1214035.0,135760.0
2079,3465,2020-08-29,       Onondaga County,36067,2520905.0,2219993.0,300912.0
2080,3569,2020-08-29,       Ontario County,36069,708089.0,533902.0,174187.0
2081,3673,2020-08-29,       Orange County,36071,2232419.0,2134835.0,97584.0
2082,3777,2020-08-29,       Orleans County,36073,103942.0,198201.0,-94259.0
2083,3881,2020-08-29,       Oswego County,36075,429948.0,580042.0,-150094.0
2084,3985,2020-08-29,       Otsego County,36077,321192.0,250431.0,70761.0
2085,4089,2020-08-29,       Putnam County,36079,422227.0,631356.0,-209129.0
2086,4193,2020-08-29,       Queens County,36081,8994986.0,11019234.0,-2024248.0
2087,4297,2020-08-29,       Rensselaer County,36083,623823.0,794537.0,-170714.0
2088,4401,2020-08-29,       Richmond County,36085,2226297.0,2943002.0,-716705.0
2089,4505,2020-08-29,       Rockland County,36087,1508704.0,1900297.0,-391593.0
2090,4713,2020-08-29,       Saratoga County,36091,1112382.0,1194389.0,-82007.0
2091,4817,2020-08-29,       Schenectady County,36093,563623.0,674467.0,-110844.0
2092,4921,2020-08-29,       Schoharie County,36095,101675.0,130935.0,-29260.0
2093,5025,2020-08-29,       Schuyler County,36097,105495.0,74263.0,31232.0
2094,5129,2020-08-29,       Seneca County,36099,219982.0,140446.0,79536.0
2095,4609,2020-08-29,       St. Lawrence County,36089,431110.0,439219.0,-8109.0
2096,5233,2020-08-29,       Steuben County,36101,439075.0,509189.0,-70114.0
2097,5337,2020-08-29,       Suffolk County,36103,9522540.0,10002757.0,-480217.0
2098,5441,2020-08-29,       Sullivan County,36105,242466.0,363151.0,-120685.0
2099,5545,2020-08-29,       Tioga County,36107,126760.0,267408.0,-140648.0
2100,5649,2020-08-29,       Tompkins County,36109,544657.0,415203.0,129454.0
2101,5753,2020-08-29,       Ulster County,36111,761115.0,903970.0,-142855.0
2102,5857,2020-08-29,       Warren County,36113,829414.0,272658.0,556756.0
2103,5961,2020-08-29,       Washington County,36115,154282.0,335793.0,-181511.0
2104,6065,2020-08-29,       Wayne County,36117,278372.0,438591.0,-160219.0
2105,6169,2020-08-29,       Westchester County,36119,4881438.0,5328255.0,-446817.0
2106,6273,2020-08-29,       Wyoming County,36121,116355.0,178746.0,-62391.0
2107,6377,2020-08-29,       Yates County,36123,96882.0,122875.0,-25993.0
2108,34,2020-09-05,       Albany County,36001,1496536.0,1244448.0,252088.0
2109,138,2020-09-05,       Allegany County,36003,144517.0,219928.0,-75411.0
2110,242,2020-09-05,       Bronx County,36005,4690412.0,5479039.0,-788627.0
2111,346,2020-09-05,       Broome County,36007,1054497.0,888788.0,165709.0
2112,450,2020-09-05,       Cattaraugus County,36009,409014.0,381091.0,27923.0
2113,554,2020-09-05,       Cayuga County,36011,321364.0,368139.0,-46775.0
2114,658,2020-09-05,       Chautauqua County,36013,584319.0,585688.0,-1369.0
2115,762,2020-09-05,       Chemung County,36015,541116.0,459880.0,81236.0
2116,866,2020-09-05,       Chenango County,36017,161962.0,224921.0,-62959.0
2117,970,2020-09-05,       Clinton County,36019,320127.0,277629.0,42498.0
2118,1074,2020-09-05,       Columbia County,36021,234362.0,294759.0,-60397.0
2119,1178,2020-09-05,       Cortland County,36023,288858.0,220725.0,68133.0
2120,1282,2020-09-05,       Delaware County,36025,127758.0,175921.0,-48163.0
2121,1386,2020-09-05,       Dutchess County,36027,1402792.0,1540313.0,-137521.0
2122,1490,2020-09-05,       Erie County,36029,4425589.0,4265356.0,160233.0
2123,1594,2020-09-05,       Essex County,36031,204914.0,131106.0,73808.0
2124,1698,2020-09-05,       Franklin County,36033,191246.0,225537.0,-34291.0
2125,1802,2020-09-05,       Fulton County,36035,185910.0,247412.0,-61502.0
2126,1906,2020-09-05,       Genesee County,36037,295841.0,277382.0,18459.0
2127,2010,2020-09-05,       Greene County,36039,185876.0,199196.0,-13320.0
2128,2114,2020-09-05,       Hamilton County,36041,24675.0,18579.0,6096.0
2129,2218,2020-09-05,       Herkimer County,36043,243389.0,306519.0,-63130.0
2130,2322,2020-09-05,       Jefferson County,36045,678087.0,572040.0,106047.0
2131,2426,2020-09-05,       Kings County,36047,9432426.0,10594762.0,-1162336.0
2132,2530,2020-09-05,       Lewis County,36049,77351.0,125428.0,-48077.0
2133,2634,2020-09-05,       Livingston County,36051,291245.0,322182.0,-30937.0
2134,2738,2020-09-05,       Madison County,36053,260327.0,327863.0,-67536.0
2135,2842,2020-09-05,       Monroe County,36055,3512006.0,3448543.0,63463.0
2136,2946,2020-09-05,       Montgomery County,36057,240644.0,200651.0,39993.0
2137,3050,2020-09-05,       Nassau County,36059,8668046.0,8745242.0,-77196.0
2138,3154,2020-09-05,       New York County,36061,7329874.0,4236703.0,3093171.0
2139,3258,2020-09-05,       Niagara County,36063,1102214.0,1091691.0,10523.0
2140,3362,2020-09-05,       Oneida County,36065,1282334.0,1158245.0,124089.0
2141,3466,2020-09-05,       Onondaga County,36067,2397784.0,2139335.0,258449.0
2142,3570,2020-09-05,       Ontario County,36069,681432.0,526008.0,155424.0
2143,3674,2020-09-05,       Orange County,36071,2191369.0,2039354.0,152015.0
2144,3778,2020-09-05,       Orleans County,36073,107520.0,190708.0,-83188.0
2145,3882,2020-09-05,       Oswego County,36075,411338.0,553812.0,-142474.0
2146,3986,2020-09-05,       Otsego County,36077,249025.0,215082.0,33943.0
2147,4090,2020-09-05,       Putnam County,36079,410485.0,600767.0,-190282.0
2148,4194,2020-09-05,       Queens County,36081,8400097.0,10291464.0,-1891367.0
2149,4298,2020-09-05,       Rensselaer County,36083,594761.0,710852.0,-116091.0
2150,4402,2020-09-05,       Richmond County,36085,2107516.0,2761091.0,-653575.0
2151,4506,2020-09-05,       Rockland County,36087,1469288.0,1782278.0,-312990.0
2152,4714,2020-09-05,       Saratoga County,36091,1049799.0,1147751.0,-97952.0
2153,4818,2020-09-05,       Schenectady County,36093,531205.0,614518.0,-83313.0
2154,4922,2020-09-05,       Schoharie County,36095,102151.0,116659.0,-14508.0
2155,5026,2020-09-05,       Schuyler County,36097,111662.0,74166.0,37496.0
2156,5130,2020-09-05,       Seneca County,36099,199863.0,149641.0,50222.0
2157,4610,2020-09-05,       St. Lawrence County,36089,422366.0,437269.0,-14903.0
2158,5234,2020-09-05,       Steuben County,36101,438385.0,477409.0,-39024.0
2159,5338,2020-09-05,       Suffolk County,36103,9439986.0,9727740.0,-287754.0
2160,5442,2020-09-05,       Sullivan County,36105,240550.0,341902.0,-101352.0
2161,5546,2020-09-05,       Tioga County,36107,132224.0,260233.0,-128009.0
2162,5650,2020-09-05,       Tompkins County,36109,507625.0,401056.0,106569.0
2163,5754,2020-09-05,       Ulster County,36111,772912.0,894762.0,-121850.0
2164,5858,2020-09-05,       Warren County,36113,727945.0,257408.0,470537.0
2165,5962,2020-09-05,       Washington County,36115,159723.0,323553.0,-163830.0
2166,6066,2020-09-05,       Wayne County,36117,292657.0,444848.0,-152191.0
2167,6170,2020-09-05,       Westchester County,36119,4722748.0,4969693.0,-246945.0
2168,6274,2020-09-05,       Wyoming County,36121,118434.0,184400.0,-65966.0
2169,6378,2020-09-05,       Yates County,36123,98736.0,112671.0,-13935.0
2170,35,2020-09-12,       Albany County,36001,1513260.0,1242729.0,270531.0
2171,139,2020-09-12,       Allegany County,36003,140088.0,213469.0,-73381.0
2172,243,2020-09-12,       Bronx County,36005,4690369.0,5415866.0,-725497.0
2173,347,2020-09-12,       Broome County,36007,1042745.0,879908.0,162837.0
2174,451,2020-09-12,       Cattaraugus County,36009,408348.0,376086.0,32262.0
2175,555,2020-09-12,       Cayuga County,36011,312240.0,362602.0,-50362.0
2176,659,2020-09-12,       Chautauqua County,36013,552445.0,574511.0,-22066.0
2177,763,2020-09-12,       Chemung County,36015,536858.0,453868.0,82990.0
