,date,county,census_fips_code,retail_and_recreation_percent_change,grocery_and_pharmacy_percent_change,parks_percent_change,transit_stations_percent_change,workplaces_percent_change,residential_percent_change
6681,2022-03-19,Rockland County,36087.0,-17.571428571428573,-11.142857142857142,52.42857142857143,-20.285714285714285,-26.714285714285715,3.2857142857142856
6742,2022-03-26,Rockland County,36087.0,-16.714285714285715,-12.0,30.857142857142858,-17.428571428571427,-22.857142857142858,2.7142857142857144
6803,2022-04-02,Rockland County,36087.0,-16.857142857142858,-11.428571428571429,29.428571428571427,-22.0,-22.285714285714285,2.4285714285714284
6864,2022-04-09,Rockland County,36087.0,-16.571428571428573,-10.285714285714286,28.0,-19.571428571428573,-24.0,2.7142857142857144
6925,2022-04-16,Rockland County,36087.0,-10.857142857142858,-3.0,83.57142857142857,-15.0,-31.142857142857142,3.857142857142857
6986,2022-04-23,Rockland County,36087.0,-22.0,-18.0,74.57142857142857,-15.285714285714286,-45.42857142857143,4.714285714285714
7047,2022-04-30,Rockland County,36087.0,-14.0,-9.285714285714286,78.42857142857143,-11.714285714285714,-24.857142857142858,1.4285714285714286
7108,2022-05-07,Rockland County,36087.0,-13.428571428571429,-7.0,52.42857142857143,-12.857142857142858,-24.285714285714285,2.0
7169,2022-05-14,Rockland County,36087.0,-16.142857142857142,-7.714285714285714,100.0,-10.571428571428571,-24.142857142857142,1.0
7230,2022-05-21,Rockland County,36087.0,-15.857142857142858,-9.0,109.28571428571429,-3.7142857142857144,-24.285714285714285,0.5714285714285714
7291,2022-05-28,Rockland County,36087.0,-16.285714285714285,-9.857142857142858,89.71428571428571,-2.2857142857142856,-26.285714285714285,1.2857142857142858
7352,2022-06-04,Rockland County,36087.0,-13.285714285714286,-6.714285714285714,195.57142857142858,-2.142857142857143,-30.428571428571427,2.4285714285714284
7413,2022-06-11,Rockland County,36087.0,-15.142857142857142,-12.0,140.42857142857142,-3.5714285714285716,-31.142857142857142,0.0
7474,2022-06-18,Rockland County,36087.0,-9.714285714285714,-6.714285714285714,122.57142857142857,-1.0,-25.142857142857142,0.5714285714285714
7535,2022-06-25,Rockland County,36087.0,-9.0,-5.571428571428571,157.0,4.428571428571429,-29.571428571428573,1.2857142857142858
7596,2022-07-02,Rockland County,36087.0,-9.571428571428571,-0.2857142857142857,170.0,28.714285714285715,-31.857142857142858,1.0
7657,2022-07-09,Rockland County,36087.0,-11.857142857142858,0.5714285714285714,233.71428571428572,33.285714285714285,-37.714285714285715,2.0
7718,2022-07-16,Rockland County,36087.0,-11.142857142857142,-2.0,178.28571428571428,35.285714285714285,-32.42857142857143,1.2857142857142858
7779,2022-07-23,Rockland County,36087.0,-14.857142857142858,-3.142857142857143,149.28571428571428,34.57142857142857,-31.714285714285715,3.857142857142857
7840,2022-07-30,Rockland County,36087.0,-13.142857142857142,-1.8571428571428572,164.28571428571428,42.857142857142854,-31.428571428571427,1.8571428571428572
7901,2022-08-06,Rockland County,36087.0,-15.0,-4.285714285714286,149.57142857142858,40.714285714285715,-31.428571428571427,2.5714285714285716
7962,2022-08-13,Rockland County,36087.0,-13.714285714285714,-5.0,154.14285714285714,44.57142857142857,-33.857142857142854,1.8571428571428572
8023,2022-08-20,Rockland County,36087.0,-13.571428571428571,-4.857142857142857,155.71428571428572,54.142857142857146,-32.714285714285715,3.857142857142857
8084,2022-08-27,Rockland County,36087.0,-14.142857142857142,-4.285714285714286,129.71428571428572,48.714285714285715,-34.42857142857143,4.0
8145,2022-09-03,Rockland County,36087.0,-13.0,-4.571428571428571,139.14285714285714,44.714285714285715,-33.285714285714285,1.7142857142857142
8206,2022-09-10,Rockland County,36087.0,-15.0,-4.142857142857143,118.71428571428571,29.0,-35.42857142857143,2.7142857142857144
8267,2022-09-17,Rockland County,36087.0,-15.714285714285714,-5.142857142857143,91.71428571428571,24.857142857142858,-29.0,0.5714285714285714
8328,2022-09-24,Rockland County,36087.0,-16.285714285714285,-5.571428571428571,93.85714285714286,29.571428571428573,-28.714285714285715,0.14285714285714285
8389,2022-10-01,Rockland County,36087.0,-21.428571428571427,-8.428571428571429,57.857142857142854,20.285714285714285,-35.57142857142857,2.142857142857143
8450,2022-10-08,Rockland County,36087.0,-19.714285714285715,-7.857142857142857,60.42857142857143,23.285714285714285,-31.714285714285715,2.2857142857142856
8511,2022-10-15,Rockland County,36087.0,-21.142857142857142,-10.714285714285714,96.85714285714286,28.714285714285715,-39.285714285714285,3.0
43,2020-02-15,Saratoga County,36091.0,11.0,-1.0,-11.0,14.0,-1.0,-1.0
104,2020-02-22,Saratoga County,36091.0,7.0,-2.142857142857143,6.142857142857143,7.857142857142857,-11.142857142857142,2.142857142857143
165,2020-02-29,Saratoga County,36091.0,5.0,1.0,5.857142857142857,2.5714285714285716,2.857142857142857,-0.5714285714285714
226,2020-03-07,Saratoga County,36091.0,8.0,6.714285714285714,13.142857142857142,8.142857142857142,4.142857142857143,-0.5714285714285714
287,2020-03-14,Saratoga County,36091.0,1.8571428571428572,18.571428571428573,37.0,5.857142857142857,-0.14285714285714285,1.2857142857142858
348,2020-03-21,Saratoga County,36091.0,-29.428571428571427,12.571428571428571,30.0,-14.142857142857142,-26.714285714285715,12.857142857142858
409,2020-03-28,Saratoga County,36091.0,-51.42857142857143,-17.714285714285715,23.142857142857142,-27.285714285714285,-45.857142857142854,19.857142857142858
470,2020-04-04,Saratoga County,36091.0,-50.42857142857143,-18.142857142857142,15.571428571428571,-35.857142857142854,-48.42857142857143,20.571428571428573
531,2020-04-11,Saratoga County,36091.0,-53.285714285714285,2.7142857142857144,33.57142857142857,-35.57142857142857,-49.285714285714285,20.142857142857142
592,2020-04-18,Saratoga County,36091.0,-57.0,-25.285714285714285,17.571428571428573,-36.285714285714285,-49.857142857142854,20.857142857142858
653,2020-04-25,Saratoga County,36091.0,-51.857142857142854,-19.571428571428573,67.14285714285714,-31.0,-46.714285714285715,18.857142857142858
714,2020-05-02,Saratoga County,36091.0,-48.857142857142854,-14.714285714285714,46.142857142857146,-28.714285714285715,-45.57142857142857,17.571428571428573
775,2020-05-09,Saratoga County,36091.0,-41.857142857142854,-4.714285714285714,86.42857142857143,-23.714285714285715,-43.285714285714285,17.142857142857142
836,2020-05-16,Saratoga County,36091.0,-42.142857142857146,-9.0,94.85714285714286,-20.0,-41.42857142857143,15.714285714285714
897,2020-05-23,Saratoga County,36091.0,-33.285714285714285,-3.0,148.85714285714286,-12.714285714285714,-39.57142857142857,13.571428571428571
958,2020-05-30,Saratoga County,36091.0,-34.0,-3.142857142857143,160.57142857142858,-17.142857142857142,-40.57142857142857,13.571428571428571
1019,2020-06-06,Saratoga County,36091.0,-30.857142857142858,-0.14285714285714285,149.71428571428572,-14.0,-31.857142857142858,12.142857142857142
1080,2020-06-13,Saratoga County,36091.0,-27.285714285714285,2.142857142857143,182.14285714285714,-11.285714285714286,-30.714285714285715,10.857142857142858
1141,2020-06-20,Saratoga County,36091.0,-21.714285714285715,6.428571428571429,200.42857142857142,-7.285714285714286,-29.571428571428573,8.714285714285714
1202,2020-06-27,Saratoga County,36091.0,-19.285714285714285,4.285714285714286,184.85714285714286,-1.7142857142857142,-29.428571428571427,8.428571428571429
1263,2020-07-04,Saratoga County,36091.0,-17.285714285714285,5.714285714285714,157.42857142857142,-2.2857142857142856,-34.57142857142857,9.285714285714286
1324,2020-07-11,Saratoga County,36091.0,-15.714285714285714,1.8571428571428572,227.42857142857142,0.2857142857142857,-30.714285714285715,8.714285714285714
1385,2020-07-18,Saratoga County,36091.0,-14.571428571428571,2.7142857142857144,215.71428571428572,5.714285714285714,-28.714285714285715,7.714285714285714
1446,2020-07-25,Saratoga County,36091.0,-13.571428571428571,-1.2857142857142858,170.14285714285714,1.8571428571428572,-28.714285714285715,7.571428571428571
1507,2020-08-01,Saratoga County,36091.0,-11.857142857142858,-3.4285714285714284,222.0,0.2857142857142857,-28.428571428571427,7.428571428571429
1568,2020-08-08,Saratoga County,36091.0,-12.428571428571429,-5.285714285714286,46.57142857142857,-2.4285714285714284,-29.142857142857142,8.0
1629,2020-08-15,Saratoga County,36091.0,-10.285714285714286,-4.714285714285714,275.0,3.7142857142857144,-27.714285714285715,6.714285714285714
1690,2020-08-22,Saratoga County,36091.0,-7.857142857142857,-4.285714285714286,275.0,18.0,-27.857142857142858,6.714285714285714
1749,2020-08-29,Saratoga County,36091.0,-9.714285714285714,-3.5714285714285716,275.0,18.0,-28.0,7.714285714285714
1805,2020-09-05,Saratoga County,36091.0,-8.428571428571429,0.7142857142857143,275.0,18.0,-28.142857142857142,6.285714285714286
1863,2020-09-12,Saratoga County,36091.0,-10.285714285714286,-1.2857142857142858,250.14285714285714,12.571428571428571,-32.142857142857146,6.142857142857143
1924,2020-09-19,Saratoga County,36091.0,-11.714285714285714,-1.0,157.42857142857142,-9.428571428571429,-25.428571428571427,6.0
1985,2020-09-26,Saratoga County,36091.0,-12.714285714285714,-1.0,163.0,-10.571428571428571,-24.0,5.857142857142857
2046,2020-10-03,Saratoga County,36091.0,-13.714285714285714,2.142857142857143,120.28571428571429,-13.428571428571429,-24.285714285714285,6.285714285714286
2107,2020-10-10,Saratoga County,36091.0,-13.857142857142858,1.1428571428571428,137.0,-5.571428571428571,-24.142857142857142,5.285714285714286
2168,2020-10-17,Saratoga County,36091.0,-14.571428571428571,0.8571428571428571,117.14285714285714,-14.142857142857142,-25.142857142857142,7.428571428571429
2229,2020-10-24,Saratoga County,36091.0,-16.571428571428573,1.2857142857142858,110.0,-17.857142857142858,-22.571428571428573,7.142857142857143
2290,2020-10-31,Saratoga County,36091.0,-17.285714285714285,1.5714285714285714,68.42857142857143,-20.428571428571427,-23.428571428571427,8.0
2351,2020-11-07,Saratoga County,36091.0,-18.142857142857142,-3.4285714285714284,69.85714285714286,-20.428571428571427,-23.0,8.285714285714286
2412,2020-11-14,Saratoga County,36091.0,-16.571428571428573,0.0,60.42857142857143,-22.0,-24.857142857142858,9.0
2473,2020-11-21,Saratoga County,36091.0,-20.857142857142858,0.8571428571428571,22.0,-26.714285714285715,-23.285714285714285,9.285714285714286
2534,2020-11-28,Saratoga County,36091.0,-25.714285714285715,2.0,18.714285714285715,-34.0,-38.57142857142857,12.857142857142858
2595,2020-12-05,Saratoga County,36091.0,-20.714285714285715,-0.7142857142857143,17.571428571428573,-28.714285714285715,-24.857142857142858,10.285714285714286
2656,2020-12-12,Saratoga County,36091.0,-20.285714285714285,1.4285714285714286,10.285714285714286,-25.571428571428573,-25.285714285714285,10.714285714285714
2717,2020-12-19,Saratoga County,36091.0,-26.428571428571427,-2.857142857142857,-7.428571428571429,-33.0,-33.42857142857143,14.142857142857142
2778,2020-12-26,Saratoga County,36091.0,-21.428571428571427,9.714285714285714,-9.428571428571429,-38.57142857142857,-40.857142857142854,13.857142857142858
2839,2021-01-02,Saratoga County,36091.0,-23.285714285714285,-4.0,2.7142857142857144,-37.142857142857146,-43.142857142857146,16.0
2900,2021-01-09,Saratoga County,36091.0,-31.714285714285715,-9.0,-8.428571428571429,-34.142857142857146,-30.285714285714285,13.0
2961,2021-01-16,Saratoga County,36091.0,-34.285714285714285,-11.857142857142858,-7.571428571428571,-34.857142857142854,-30.714285714285715,13.142857142857142
3022,2021-01-23,Saratoga County,36091.0,-33.285714285714285,-12.857142857142858,-4.0,-37.42857142857143,-31.285714285714285,12.857142857142858
3083,2021-01-30,Saratoga County,36091.0,-35.285714285714285,-15.285714285714286,-18.0,-37.0,-28.714285714285715,12.857142857142858
3144,2021-02-06,Saratoga County,36091.0,-33.0,-10.714285714285714,-7.714285714285714,-35.0,-28.142857142857142,12.428571428571429
3205,2021-02-13,Saratoga County,36091.0,-31.142857142857142,-3.142857142857143,-15.428571428571429,-29.142857142857142,-27.142857142857142,11.714285714285714
3266,2021-02-20,Saratoga County,36091.0,-27.857142857142858,-4.571428571428571,-7.285714285714286,-36.57142857142857,-36.0,13.285714285714286
3327,2021-02-27,Saratoga County,36091.0,-25.285714285714285,-2.857142857142857,1.5714285714285714,-25.428571428571427,-28.0,10.571428571428571
3388,2021-03-06,Saratoga County,36091.0,-21.285714285714285,-3.5714285714285716,-8.285714285714286,-26.857142857142858,-28.571428571428573,10.142857142857142
3449,2021-03-13,Saratoga County,36091.0,-16.857142857142858,-8.428571428571429,32.42857142857143,-25.285714285714285,-28.0,9.285714285714286
3510,2021-03-20,Saratoga County,36091.0,-15.857142857142858,-7.857142857142857,7.714285714285714,-25.714285714285715,-28.285714285714285,9.428571428571429
3571,2021-03-27,Saratoga County,36091.0,-11.285714285714286,-6.714285714285714,73.14285714285714,-19.714285714285715,-28.142857142857142,8.285714285714286
3632,2021-04-03,Saratoga County,36091.0,-10.714285714285714,1.8571428571428572,23.285714285714285,-19.0,-29.714285714285715,8.857142857142858
3693,2021-04-10,Saratoga County,36091.0,-13.714285714285714,-9.285714285714286,115.28571428571429,-22.428571428571427,-36.142857142857146,7.571428571428571
3754,2021-04-17,Saratoga County,36091.0,-11.714285714285714,-6.285714285714286,52.42857142857143,-19.428571428571427,-28.714285714285715,8.0
3815,2021-04-24,Saratoga County,36091.0,-10.571428571428571,-5.428571428571429,88.42857142857143,-14.857142857142858,-29.285714285714285,7.285714285714286
3876,2021-05-01,Saratoga County,36091.0,-10.714285714285714,-4.142857142857143,88.28571428571429,-15.428571428571429,-28.428571428571427,7.142857142857143
3937,2021-05-08,Saratoga County,36091.0,-6.571428571428571,0.2857142857142857,120.14285714285714,-15.714285714285714,-29.0,6.142857142857143
3998,2021-05-15,Saratoga County,36091.0,-5.571428571428571,-1.1428571428571428,164.85714285714286,-13.857142857142858,-30.0,5.0
4059,2021-05-22,Saratoga County,36091.0,-2.5714285714285716,1.0,194.85714285714286,-10.857142857142858,-30.0,4.714285714285714
4120,2021-05-29,Saratoga County,36091.0,-2.857142857142857,2.142857142857143,140.71428571428572,-11.714285714285714,-30.428571428571427,5.142857142857143
4181,2021-06-05,Saratoga County,36091.0,-3.7142857142857144,0.5714285714285714,159.28571428571428,-19.571428571428573,-33.0,5.857142857142857
4242,2021-06-12,Saratoga County,36091.0,-1.7142857142857142,2.7142857142857144,179.28571428571428,-11.0,-25.857142857142858,3.7142857142857144
4303,2021-06-19,Saratoga County,36091.0,1.4285714285714286,12.285714285714286,201.0,-8.714285714285714,-26.571428571428573,3.857142857142857
4364,2021-06-26,Saratoga County,36091.0,3.0,20.285714285714285,191.42857142857142,-5.0,-27.0,3.4285714285714284
4425,2021-07-03,Saratoga County,36091.0,1.4285714285714286,21.571428571428573,142.42857142857142,-8.571428571428571,-31.571428571428573,4.857142857142857
4486,2021-07-10,Saratoga County,36091.0,-0.7142857142857143,20.0,227.57142857142858,-16.0,-36.57142857142857,4.857142857142857
4547,2021-07-17,Saratoga County,36091.0,2.5714285714285716,22.0,152.0,-12.571428571428571,-29.857142857142858,4.285714285714286
4608,2021-07-24,Saratoga County,36091.0,5.428571428571429,25.0,177.42857142857142,-5.428571428571429,-29.0,3.5714285714285716
4669,2021-07-31,Saratoga County,36091.0,3.4285714285714284,26.428571428571427,174.28571428571428,-2.4285714285714284,-27.571428571428573,3.7142857142857144
4730,2021-08-07,Saratoga County,36091.0,2.4285714285714284,26.857142857142858,190.0,1.0,-27.285714285714285,3.4285714285714284
4791,2021-08-14,Saratoga County,36091.0,2.7142857142857144,25.714285714285715,181.71428571428572,4.428571428571429,-27.857142857142858,3.7142857142857144
4852,2021-08-21,Saratoga County,36091.0,3.2857142857142856,19.0,173.0,4.0,-27.857142857142858,4.0
4913,2021-08-28,Saratoga County,36091.0,5.0,18.0,167.85714285714286,1.8571428571428572,-26.857142857142858,4.0
4974,2021-09-04,Saratoga County,36091.0,1.8571428571428572,19.142857142857142,148.57142857142858,3.857142857142857,-26.571428571428573,3.857142857142857
5035,2021-09-11,Saratoga County,36091.0,2.0,15.857142857142858,199.71428571428572,-10.142857142857142,-30.714285714285715,4.571428571428571
5096,2021-09-18,Saratoga County,36091.0,0.8571428571428571,13.571428571428571,206.71428571428572,-18.142857142857142,-26.428571428571427,3.5714285714285716
5157,2021-09-25,Saratoga County,36091.0,-2.0,14.428571428571429,164.85714285714286,-15.571428571428571,-22.857142857142858,3.0
5218,2021-10-02,Saratoga County,36091.0,-1.7142857142857142,14.571428571428571,142.85714285714286,-12.714285714285714,-21.857142857142858,3.2857142857142856
5279,2021-10-09,Saratoga County,36091.0,-4.714285714285714,15.0,104.0,-15.857142857142858,-22.857142857142858,4.285714285714286
5340,2021-10-16,Saratoga County,36091.0,-1.2857142857142858,15.571428571428571,138.0,-18.714285714285715,-25.857142857142858,4.428571428571429
5401,2021-10-23,Saratoga County,36091.0,-3.7142857142857144,13.714285714285714,103.57142857142857,-23.142857142857142,-22.428571428571427,4.0
5462,2021-10-30,Saratoga County,36091.0,-5.285714285714286,15.0,69.0,-27.571428571428573,-22.714285714285715,5.0
5523,2021-11-06,Saratoga County,36091.0,-5.857142857142857,13.142857142857142,57.857142857142854,-28.714285714285715,-23.142857142857142,5.142857142857143
5584,2021-11-13,Saratoga County,36091.0,-5.714285714285714,12.142857142857142,36.857142857142854,-28.571428571428573,-25.714285714285715,6.142857142857143
5645,2021-11-20,Saratoga County,36091.0,-6.428571428571429,13.142857142857142,20.857142857142858,-31.714285714285715,-22.142857142857142,5.571428571428571
5706,2021-11-27,Saratoga County,36091.0,-12.142857142857142,11.142857142857142,5.857142857142857,-35.57142857142857,-40.57142857142857,9.142857142857142
5767,2021-12-04,Saratoga County,36091.0,-8.285714285714286,10.714285714285714,6.571428571428571,-27.571428571428573,-23.0,6.571428571428571
5828,2021-12-11,Saratoga County,36091.0,-8.571428571428571,13.571428571428571,1.2857142857142858,-32.142857142857146,-21.571428571428573,6.428571428571429
5889,2021-12-18,Saratoga County,36091.0,-3.2857142857142856,21.285714285714285,17.714285714285715,-33.285714285714285,-21.0,5.857142857142857
5950,2021-12-25,Saratoga County,36091.0,-8.142857142857142,27.571428571428573,-2.4285714285714284,-43.142857142857146,-38.57142857142857,8.571428571428571
6011,2022-01-01,Saratoga County,36091.0,-11.142857142857142,11.285714285714286,7.0,-44.0,-46.57142857142857,12.0
6072,2022-01-08,Saratoga County,36091.0,-22.0,10.0,-8.714285714285714,-40.142857142857146,-29.714285714285715,10.571428571428571
6133,2022-01-15,Saratoga County,36091.0,-26.142857142857142,3.7142857142857144,-19.428571428571427,-41.285714285714285,-29.714285714285715,10.428571428571429
6194,2022-01-22,Saratoga County,36091.0,-24.714285714285715,2.7142857142857144,-4.857142857142857,-45.57142857142857,-29.571428571428573,10.285714285714286
6255,2022-01-29,Saratoga County,36091.0,-21.571428571428573,4.428571428571429,-5.428571428571429,-39.285714285714285,-23.0,8.0
6316,2022-02-05,Saratoga County,36091.0,-24.428571428571427,3.142857142857143,-7.285714285714286,-39.57142857142857,-26.428571428571427,9.857142857142858
6377,2022-02-12,Saratoga County,36091.0,-12.428571428571429,12.428571428571429,15.0,-33.714285714285715,-20.0,5.714285714285714
6438,2022-02-19,Saratoga County,36091.0,-15.857142857142858,9.571428571428571,-3.857142857142857,-34.285714285714285,-21.428571428571427,6.428571428571429
6499,2022-02-26,Saratoga County,36091.0,-13.285714285714286,4.285714285714286,7.428571428571429,-38.285714285714285,-35.0,9.142857142857142
6560,2022-03-05,Saratoga County,36091.0,-13.857142857142858,4.428571428571429,-0.42857142857142855,-37.42857142857143,-20.285714285714285,4.857142857142857
6621,2022-03-12,Saratoga County,36091.0,-21.428571428571427,-0.7142857142857143,3.4285714285714284,-36.57142857142857,-23.428571428571427,7.142857142857143
6682,2022-03-19,Saratoga County,36091.0,-11.857142857142858,4.0,31.285714285714285,-34.57142857142857,-21.142857142857142,5.0
6743,2022-03-26,Saratoga County,36091.0,-11.857142857142858,4.428571428571429,28.285714285714285,-30.285714285714285,-20.285714285714285,5.0
6804,2022-04-02,Saratoga County,36091.0,-13.142857142857142,5.0,27.0,-31.285714285714285,-20.142857142857142,5.0
6865,2022-04-09,Saratoga County,36091.0,-12.0,6.714285714285714,42.0,-31.142857142857142,-20.714285714285715,4.714285714285714
6926,2022-04-16,Saratoga County,36091.0,-6.857142857142857,15.285714285714286,81.85714285714286,-22.142857142857142,-23.285714285714285,4.285714285714286
6987,2022-04-23,Saratoga County,36091.0,-15.571428571428571,-0.42857142857142855,71.0,-22.0,-34.42857142857143,5.571428571428571
7048,2022-04-30,Saratoga County,36091.0,-7.0,10.428571428571429,131.85714285714286,-1.1428571428571428,-22.0,3.4285714285714284
7109,2022-05-07,Saratoga County,36091.0,-4.428571428571429,15.0,139.14285714285714,-4.857142857142857,-21.571428571428573,3.4285714285714284
7170,2022-05-14,Saratoga County,36091.0,-1.4285714285714286,16.428571428571427,200.57142857142858,-12.571428571428571,-22.857142857142858,2.142857142857143
7231,2022-05-21,Saratoga County,36091.0,-5.0,12.714285714285714,155.71428571428572,-13.285714285714286,-22.285714285714285,3.142857142857143
7292,2022-05-28,Saratoga County,36091.0,-2.142857142857143,16.571428571428573,172.0,-7.142857142857143,-24.428571428571427,2.857142857142857
7353,2022-06-04,Saratoga County,36091.0,-0.42857142857142855,16.285714285714285,137.85714285714286,-16.714285714285715,-29.857142857142858,2.7142857142857144
7414,2022-06-11,Saratoga County,36091.0,0.7142857142857143,16.285714285714285,234.0,-10.428571428571429,-21.428571428571427,1.8571428571428572
7475,2022-06-18,Saratoga County,36091.0,2.857142857142857,19.142857142857142,192.71428571428572,-12.285714285714286,-22.428571428571427,2.2857142857142856
7536,2022-06-25,Saratoga County,36091.0,4.0,16.857142857142858,235.28571428571428,-11.571428571428571,-26.571428571428573,2.5714285714285716
7597,2022-07-02,Saratoga County,36091.0,2.0,19.428571428571427,215.71428571428572,0.0,-29.0,2.4285714285714284
7658,2022-07-09,Saratoga County,36091.0,2.5714285714285716,19.0,251.57142857142858,-8.571428571428571,-35.142857142857146,3.142857142857143
7719,2022-07-16,Saratoga County,36091.0,1.8571428571428572,18.142857142857142,241.14285714285714,-0.42857142857142855,-27.857142857142858,2.2857142857142856
7780,2022-07-23,Saratoga County,36091.0,6.142857142857143,15.428571428571429,204.14285714285714,2.7142857142857144,-27.0,4.714285714285714
7841,2022-07-30,Saratoga County,36091.0,3.0,1.7142857142857142,211.0,12.142857142857142,-26.571428571428573,3.2857142857142856
7902,2022-08-06,Saratoga County,36091.0,4.142857142857143,3.857142857142857,225.85714285714286,16.0,-25.857142857142858,3.142857142857143
7963,2022-08-13,Saratoga County,36091.0,4.857142857142857,2.5714285714285716,204.85714285714286,9.571428571428571,-25.428571428571427,3.0
8024,2022-08-20,Saratoga County,36091.0,8.571428571428571,3.857142857142857,254.85714285714286,16.571428571428573,-25.142857142857142,4.571428571428571
8085,2022-08-27,Saratoga County,36091.0,5.571428571428571,0.7142857142857143,207.85714285714286,12.571428571428571,-25.285714285714285,4.714285714285714
8146,2022-09-03,Saratoga County,36091.0,0.7142857142857143,1.0,168.14285714285714,6.571428571428571,-25.142857142857142,2.7142857142857144
8207,2022-09-10,Saratoga County,36091.0,-1.8571428571428572,0.42857142857142855,151.85714285714286,-6.428571428571429,-30.428571428571427,4.0
8268,2022-09-17,Saratoga County,36091.0,-1.0,0.5714285714285714,130.14285714285714,-11.285714285714286,-23.857142857142858,2.0
8329,2022-09-24,Saratoga County,36091.0,-4.285714285714286,0.8571428571428571,148.42857142857142,-16.714285714285715,-24.571428571428573,2.5714285714285716
8390,2022-10-01,Saratoga County,36091.0,-3.857142857142857,2.5714285714285716,118.42857142857143,-19.571428571428573,-22.714285714285715,3.0
8451,2022-10-08,Saratoga County,36091.0,-2.7142857142857144,3.2857142857142856,124.14285714285714,-15.285714285714286,-23.0,2.7142857142857144
8512,2022-10-15,Saratoga County,36091.0,-2.7142857142857144,1.8571428571428572,129.71428571428572,-13.857142857142858,-25.428571428571427,3.142857142857143
44,2020-02-15,Schenectady County,36093.0,-5.0,-7.0,12.0,-1.0,-4.0,1.0
105,2020-02-22,Schenectady County,36093.0,2.5714285714285716,-5.714285714285714,-5.0,-3.142857142857143,-12.428571428571429,2.5714285714285716
166,2020-02-29,Schenectady County,36093.0,7.142857142857143,0.14285714285714285,-4.714285714285714,1.4285714285714286,2.857142857142857,-0.7142857142857143
227,2020-03-07,Schenectady County,36093.0,10.571428571428571,11.714285714285714,16.857142857142858,8.142857142857142,4.142857142857143,-0.7142857142857143
288,2020-03-14,Schenectady County,36093.0,5.0,24.285714285714285,22.285714285714285,1.7142857142857142,0.8571428571428571,0.5714285714285714
349,2020-03-21,Schenectady County,36093.0,-23.428571428571427,16.0,15.142857142857142,-22.571428571428573,-27.285714285714285,11.571428571428571
410,2020-03-28,Schenectady County,36093.0,-42.714285714285715,-11.714285714285714,5.0,-36.42857142857143,-44.42857142857143,18.285714285714285
471,2020-04-04,Schenectady County,36093.0,-40.42857142857143,-8.142857142857142,-13.714285714285714,-39.714285714285715,-46.42857142857143,18.714285714285715
532,2020-04-11,Schenectady County,36093.0,-46.285714285714285,9.285714285714286,1.4285714285714286,-39.0,-48.285714285714285,18.857142857142858
593,2020-04-18,Schenectady County,36093.0,-50.42857142857143,-17.142857142857142,9.714285714285714,-41.42857142857143,-47.857142857142854,19.285714285714285
654,2020-04-25,Schenectady County,36093.0,-42.714285714285715,-11.0,14.428571428571429,-34.57142857142857,-45.42857142857143,18.0
715,2020-05-02,Schenectady County,36093.0,-39.42857142857143,-6.857142857142857,-2.5714285714285716,-34.285714285714285,-44.0,16.714285714285715
776,2020-05-09,Schenectady County,36093.0,-33.42857142857143,1.4285714285714286,10.0,-28.571428571428573,-41.57142857142857,15.857142857142858
837,2020-05-16,Schenectady County,36093.0,-34.857142857142854,-3.7142857142857144,-1.1428571428571428,-30.285714285714285,-39.857142857142854,15.285714285714286
898,2020-05-23,Schenectady County,36093.0,-24.857142857142858,2.857142857142857,-3.0,-22.428571428571427,-39.142857142857146,13.142857142857142
959,2020-05-30,Schenectady County,36093.0,-26.142857142857142,0.8571428571428571,-3.0,-23.0,-40.142857142857146,12.857142857142858
1020,2020-06-06,Schenectady County,36093.0,-23.571428571428573,4.857142857142857,-3.0,-17.714285714285715,-33.0,11.571428571428571
1081,2020-06-13,Schenectady County,36093.0,-17.285714285714285,4.142857142857143,-3.0,-18.0,-30.857142857142858,10.285714285714286
1142,2020-06-20,Schenectady County,36093.0,-13.285714285714286,7.285714285714286,-3.0,-17.571428571428573,-29.714285714285715,8.714285714285714
1203,2020-06-27,Schenectady County,36093.0,-14.571428571428571,5.285714285714286,-3.0,-19.571428571428573,-30.285714285714285,8.714285714285714
1264,2020-07-04,Schenectady County,36093.0,-14.857142857142858,6.428571428571429,-3.0,-21.285714285714285,-34.285714285714285,8.857142857142858
1325,2020-07-11,Schenectady County,36093.0,-15.142857142857142,1.4285714285714286,-3.0,-19.857142857142858,-32.0,7.857142857142857
1386,2020-07-18,Schenectady County,36093.0,-13.857142857142858,0.2857142857142857,-3.0,-18.0,-29.857142857142858,7.714285714285714
1447,2020-07-25,Schenectady County,36093.0,-15.142857142857142,-1.5714285714285714,-3.0,-20.285714285714285,-30.428571428571427,7.714285714285714
1508,2020-08-01,Schenectady County,36093.0,-13.857142857142858,-1.8571428571428572,-3.0,-12.571428571428571,-30.857142857142858,7.142857142857143
1569,2020-08-08,Schenectady County,36093.0,-14.142857142857142,-1.4285714285714286,-4.428571428571429,-11.0,-31.571428571428573,8.0
1630,2020-08-15,Schenectady County,36093.0,-14.857142857142858,-3.0,-5.0,-13.714285714285714,-30.428571428571427,7.142857142857143
1691,2020-08-22,Schenectady County,36093.0,-15.857142857142858,-7.571428571428571,-5.0,-14.0,-32.142857142857146,6.714285714285714
1750,2020-08-29,Schenectady County,36093.0,-17.285714285714285,-11.142857142857142,-5.0,-14.0,-33.142857142857146,7.571428571428571
