SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,POPESTIMATE,POPEST_MALE,POPEST_FEM,UNDER5_TOT,UNDER5_MALE,UNDER5_FEM,AGE513_TOT,AGE513_MALE,AGE513_FEM,AGE1417_TOT,AGE1417_MALE,AGE1417_FEM,AGE1824_TOT,AGE1824_MALE,AGE1824_FEM,AGE16PLUS_TOT,AGE16PLUS_MALE,AGE16PLUS_FEM,AGE18PLUS_TOT,AGE18PLUS_MALE,AGE18PLUS_FEM,AGE1544_TOT,AGE1544_MALE,AGE1544_FEM,AGE2544_TOT,AGE2544_MALE,AGE2544_FEM,AGE4564_TOT,AGE4564_MALE,AGE4564_FEM,AGE65PLUS_TOT,AGE65PLUS_MALE,AGE65PLUS_FEM,AGE04_TOT,AGE04_MALE,AGE04_FEM,AGE59_TOT,AGE59_MALE,AGE59_FEM,AGE1014_TOT,AGE1014_MALE,AGE1014_FEM,AGE1519_TOT,AGE1519_MALE,AGE1519_FEM,AGE2024_TOT,AGE2024_MALE,AGE2024_FEM,AGE2529_TOT,AGE2529_MALE,AGE2529_FEM,AGE3034_TOT,AGE3034_MALE,AGE3034_FEM,AGE3539_TOT,AGE3539_MALE,AGE3539_FEM,AGE4044_TOT,AGE4044_MALE,AGE4044_FEM,AGE4549_TOT,AGE4549_MALE,AGE4549_FEM,AGE5054_TOT,AGE5054_MALE,AGE5054_FEM,AGE5559_TOT,AGE5559_MALE,AGE5559_FEM,AGE6064_TOT,AGE6064_MALE,AGE6064_FEM,AGE6569_TOT,AGE6569_MALE,AGE6569_FEM,AGE7074_TOT,AGE7074_MALE,AGE7074_FEM,AGE7579_TOT,AGE7579_MALE,AGE7579_FEM,AGE8084_TOT,AGE8084_MALE,AGE8084_FEM,AGE85PLUS_TOT,AGE85PLUS_MALE,AGE85PLUS_FEM,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
50,36,25,New York,Delaware County,6,46803,23564,23239,2149,1084,1065,4218,2124,2094,2308,1178,1130,4912,2664,2248,39296,19803,19493,38128,19178,18950,15754,8179,7575,9093,4606,4487,14181,7158,7023,9942,4750,5192,2149,1084,1065,2328,1164,1164,2449,1229,1220,3581,1957,1624,3080,1616,1464,2201,1145,1056,2204,1093,1111,2107,1068,1039,2581,1300,1281,3071,1548,1523,3691,1825,1866,3836,1967,1869,3583,1818,1765,3212,1635,1577,2458,1236,1222,1728,837,891,1319,591,728,1225,451,774,46.3,45.5,47.1
50,36,25,New York,Delaware County,7,46562,23468,23094,2053,1027,1026,4154,2104,2050,2224,1123,1101,4925,2685,2240,39304,19813,19491,38131,19214,18917,15687,8129,7558,9030,4571,4459,13992,7069,6923,10184,4889,5295,2053,1027,1026,2352,1176,1176,2294,1178,1116,3593,1943,1650,3064,1615,1449,2322,1222,1100,2140,1071,1069,2112,1045,1067,2456,1233,1223,2887,1472,1415,3618,1791,1827,3865,1978,1887,3622,1828,1794,3298,1678,1620,2584,1308,1276,1753,841,912,1284,591,693,1265,471,794,46.6,45.8,47.5
50,36,25,New York,Delaware County,8,45891,23085,22806,1954,961,993,4061,2053,2008,2129,1094,1035,4696,2554,2142,38926,19568,19358,37747,18977,18770,15201,7880,7321,8824,4474,4350,13810,6938,6872,10417,5011,5406,1954,961,993,2301,1155,1146,2208,1140,1068,3446,1856,1590,2931,1550,1381,2279,1187,1092,2117,1064,1053,2109,1042,1067,2319,1181,1138,2870,1430,1440,3449,1715,1734,3831,1943,1888,3660,1850,1810,3388,1719,1669,2668,1367,1301,1816,849,967,1259,588,671,1286,488,798,47.3,46.5,48.1
50,36,25,New York,Delaware County,9,45393,22894,22499,1858,927,931,4003,2007,1996,1988,1042,946,4580,2496,2084,38625,19477,19148,37544,18918,18626,14917,7782,7135,8787,4472,4315,13555,6834,6721,10622,5116,5506,1858,927,931,2232,1134,1098,2209,1101,1108,3301,1794,1507,2829,1516,1313,2328,1236,1092,2158,1087,1071,2110,1036,1074,2191,1113,1078,2783,1403,1380,3339,1664,1675,3788,1896,1892,3645,1871,1774,3494,1775,1719,2666,1344,1322,1875,889,986,1276,609,667,1311,499,812,47.7,46.8,48.6
50,36,25,New York,Delaware County,10,45028,22706,22322,1820,895,925,3891,1960,1931,1935,1023,912,4500,2432,2068,38407,19384,19023,37382,18828,18554,14745,7714,7031,8764,4486,4278,13327,6696,6631,10791,5214,5577,1820,895,925,2113,1081,1032,2232,1106,1126,3229,1770,1459,2752,1458,1294,2344,1272,1072,2179,1093,1086,2106,1049,1057,2135,1072,1063,2703,1360,1343,3174,1583,1591,3720,1852,1868,3730,1901,1829,3419,1756,1663,2808,1411,1397,1914,907,1007,1311,631,680,1339,509,830,48,47.1,48.9
50,36,27,New York,Dutchess County,4,298133,148245,149888,14921,7635,7286,32239,16330,15909,17038,8893,8145,33240,16798,16442,242764,120033,122731,233935,115387,118548,116512,59542,56970,70278,35924,34354,88921,44503,44418,41496,18162,23334,14921,7635,7286,17077,8633,8444,19206,9770,9436,24148,12393,11755,22086,11225,10861,16254,8555,7699,15964,8296,7668,16721,8393,8328,21339,10680,10659,25016,12557,12459,25066,12740,12326,21229,10613,10616,17610,8593,9017,12721,5994,6727,9469,4397,5072,7566,3407,4159,5951,2467,3484,5789,1897,3892,40.7,39.6,41.6
50,36,27,New York,Dutchess County,5,297023,147697,149326,14487,7425,7062,31474,16007,15467,16676,8655,8021,33494,16995,16499,243004,120120,122884,234386,115610,118776,115319,58924,56395,69110,35304,33806,88643,44383,44260,43139,18928,24211,14487,7425,7062,16653,8507,8146,18782,9530,9252,23760,12176,11584,22449,11444,11005,16235,8521,7714,16103,8331,7772,16292,8204,8088,20480,10248,10232,24105,12002,12103,25139,12809,12330,21938,10993,10945,17461,8579,8882,13854,6505,7349,9807,4576,5231,7538,3409,4129,6020,2498,3522,5920,1940,3980,41,39.8,42.1
50,36,27,New York,Dutchess County,6,296268,147283,148985,14169,7298,6871,30604,15543,15061,16200,8417,7783,33523,17004,16519,243697,120431,123266,235295,116025,119270,114315,58498,55817,68380,35040,33340,88723,44328,44395,44669,19653,25016,14169,7298,6871,16096,8219,7877,18296,9287,9009,23217,11813,11404,22718,11645,11073,16555,8715,7840,16073,8355,7718,16038,8096,7942,19714,9874,9840,23269,11589,11680,25161,12678,12483,22484,11273,11211,17809,8788,9021,14379,6763,7616,10405,4800,5605,7652,3491,4161,6107,2563,3544,6126,2036,4090,41.4,40.1,42.6
50,36,27,New York,Dutchess County,7,295127,146780,148347,13955,7169,6786,29619,15043,14576,15821,8219,7602,33317,16901,16416,243925,120628,123297,235732,116349,119383,113015,57998,55017,67664,34812,32852,88728,44328,44400,46023,20308,25715,13955,7169,6786,15445,7909,7536,17961,9068,8893,22622,11516,11106,22729,11670,11059,16828,8941,7887,16044,8335,7709,16037,8158,7879,18755,9378,9377,22377,11148,11229,25033,12528,12505,22813,11533,11280,18505,9119,9386,14833,7059,7774,10844,4972,5872,7844,3526,4318,6188,2617,3571,6314,2134,4180,41.8,40.4,43.1
50,36,27,New York,Dutchess County,8,294039,146283,147756,13710,7057,6653,28820,14707,14113,15477,7945,7532,32917,16585,16332,243969,120743,123226,236032,116574,119458,111832,57431,54401,67131,34723,32408,88641,44301,44340,47343,20965,26378,13710,7057,6653,15247,7829,7418,17266,8700,8566,22206,11256,10950,22495,11452,11043,17215,9254,7961,15974,8281,7693,16078,8231,7847,17864,8957,8907,21639,10847,10792,24622,12206,12416,23299,11818,11481,19081,9430,9651,15374,7324,8050,11250,5171,6079,8051,3631,4420,6154,2636,3518,6514,2203,4311,42,40.6,43.4
50,36,27,New York,Dutchess County,9,293029,145872,147157,13500,6968,6532,28089,14345,13744,15078,7708,7370,32513,16339,16174,244134,120933,123201,236362,116851,119511,110985,57129,53856,66953,34848,32105,88242,44080,44162,48654,21584,27070,13500,6968,6532,14875,7614,7261,16773,8497,8276,21788,10971,10817,22244,11310,10934,17557,9517,8040,16095,8355,7740,16320,8410,7910,16981,8566,8415,21027,10499,10528,23978,11899,12079,23735,11995,11740,19502,9687,9815,16014,7646,8368,11540,5268,6272,8231,3732,4499,6118,2591,3527,6751,2347,4404,42.2,40.8,43.7
50,36,27,New York,Dutchess County,10,293545,145962,147583,13491,6887,6604,27638,14142,13496,14889,7539,7350,31919,16014,15905,245218,121329,123889,237527,117394,120133,111091,56985,54106,67839,35235,32604,87580,43767,43813,50189,22378,27811,13491,6887,6604,14629,7496,7133,16565,8449,8116,21380,10682,10698,21872,11068,10804,17958,9654,8304,16322,8505,7817,16715,8514,8201,16844,8562,8282,20234,10168,10066,23236,11515,11721,23813,11982,11831,20297,10102,10195,15934,7626,8308,12506,5720,6786,8540,3897,4643,6172,2652,3520,7037,2483,4554,42.4,41,43.8
50,36,29,New York,Erie County,4,919843,443893,475950,49312,25103,24209,97832,49909,47923,48633,24688,23945,97293,49483,47810,749140,356969,392171,724066,344193,379873,355470,177778,177692,221124,109423,111701,261049,126090,134959,144600,59197,85403,49312,25103,24209,52125,26448,25677,57287,29277,28010,64071,32652,31419,70275,35703,34572,60772,30639,30133,51915,25817,26098,48526,23848,24678,59911,29119,30792,66595,32520,34075,72816,35126,37690,65531,31666,33865,56107,26778,29329,40424,18609,21815,30588,13317,17271,26424,11030,15394,23158,8900,14258,24006,7341,16665,40.5,38.5,42.1
50,36,29,New York,Erie County,5,919906,444448,475458,49139,25051,24088,96839,49410,47429,47587,24153,23434,96369,48996,47373,750783,358268,392515,726341,345834,380507,354671,177501,177170,222258,110257,112001,259826,125418,134408,147888,61163,86725,49139,25051,24088,51613,26194,25419,56769,29121,27648,62670,31849,30821,69743,35395,34348,62992,31821,31171,53464,26616,26848,47736,23579,24157,58066,28241,29825,64814,31582,33232,71618,34591,37027,67306,32497,34809,56088,26748,29340,43333,20130,23203,31666,13860,17806,26013,10900,15113,22443,8610,13833,24433,7663,16770,40.6,38.4,42.3
50,36,29,New York,Erie County,6,920869,445275,475594,49452,25182,24270,95830,48900,46930,46814,23749,23065,95001,48301,46700,752489,359412,393077,728773,347444,381329,354843,177725,177118,224533,111553,112980,259145,124956,134189,150094,62634,87460,49452,25182,24270,51044,26018,25026,56291,28760,27531,61486,31183,30303,68824,34989,33835,65512,33096,32416,55034,27429,27605,48050,23724,24326,55937,27304,28633,62922,30614,32308,70078,33868,36210,68987,33204,35783,57158,27270,29888,44600,20853,23747,33482,14758,18724,25851,10843,15008,21619,8333,13286,24542,7847,16695,40.5,38.4,42.4
50,36,29,New York,Erie County,7,921755,445792,475963,50005,25477,24528,94353,48013,46340,46641,23766,22875,92504,46930,45574,754108,360336,393772,730756,348536,382220,354251,177503,176748,226881,112904,113977,258460,124508,133952,152911,64194,88717,50005,25477,24528,50487,25706,24781,55641,28404,27237,60413,30633,29780,66957,33966,32991,67810,34247,33563,56722,28359,28363,48975,24210,24765,53374,26088,27286,61363,29841,31522,68652,33199,35453,70019,33611,36408,58426,27857,30569,46671,21897,24774,34581,15330,19251,25800,10809,14991,21135,8188,12947,24724,7970,16754,40.4,38.3,42.4
50,36,29,New York,Erie County,8,920644,445242,475402,50320,25635,24685,93378,47320,46058,46419,23722,22697,88988,44857,44131,753796,360384,393412,730527,348565,381962,352547,176837,175710,228483,114079,114404,257819,124154,133665,155237,65475,89762,50320,25635,24685,50517,25622,24895,54204,27519,26685,59910,30447,29463,64154,32311,31843,69083,35060,34023,58245,29160,29085,50353,24910,25443,50802,24949,25853,60252,29255,30997,66872,32398,34474,70275,33669,36606,60420,28832,31588,48913,22912,26001,35388,15839,19549,25493,10652,14841,20734,8047,12687,24709,8025,16684,40.4,38.3,42.4
50,36,29,New York,Erie County,9,918678,444588,474090,50511,25825,24686,92267,46786,45481,45745,23405,22340,86593,43573,43020,753519,360552,392967,730155,348572,381583,350805,176128,174677,229469,114750,114719,255899,123188,132711,158194,67061,91133,50511,25825,24686,50379,25572,24807,52890,26814,26076,59218,30186,29032,62118,31192,30926,69548,35390,34158,59733,29929,29804,51870,25623,26247,48318,23808,24510,59138,28606,30532,64944,31585,33359,70054,33471,36583,61763,29526,32237,51390,24116,27274,36050,16157,19893,25870,10831,15039,20424,8005,12419,24460,7952,16508,40.3,38.3,42.3
50,36,29,New York,Erie County,10,919034,444703,474331,50602,25815,24787,91801,46712,45089,45205,23039,22166,85334,42837,42497,754601,361034,393567,731426,349137,382289,351149,176197,174952,231555,115806,115749,253141,121716,131425,161396,68778,92618,50602,25815,24787,50289,25623,24666,52457,26574,25883,58484,29849,28635,61110,30542,30568,68934,35045,33889,61574,30843,30731,53441,26345,27096,47606,23573,24033,57392,27773,29619,63214,30652,32562,69055,32976,36079,63480,30315,33165,51319,24041,27278,38705,17536,21169,26992,11390,15602,20139,7908,12231,24241,7903,16338,40.3,38.3,42.3
50,36,31,New York,Essex County,4,39271,20343,18928,1751,879,872,3522,1778,1744,2027,1086,941,2959,1670,1289,33060,17191,15869,31971,16600,15371,13864,7839,6025,9331,5317,4014,12370,6325,6045,7311,3288,4023,1751,879,872,1882,953,929,2093,1059,1034,2424,1330,1094,2109,1192,917,2257,1334,923,2272,1308,964,2269,1300,969,2533,1375,1158,3070,1564,1506,3269,1725,1544,3120,1543,1577,2911,1493,1418,2190,1119,1071,1688,775,913,1297,614,683,1085,441,644,1051,339,712,45.1,43,47.1
50,36,31,New York,Essex County,5,38875,20198,18677,1699,859,840,3388,1729,1659,1914,1001,913,2986,1710,1276,32895,17163,15732,31874,16609,15265,13624,7738,5886,9156,5233,3923,12182,6230,5952,7550,3436,4114,1699,859,840,1808,920,888,2012,1015,997,2362,1299,1063,2106,1206,900,2241,1317,924,2256,1339,917,2198,1230,968,2461,1347,1114,2921,1506,1415,3210,1659,1551,3140,1574,1566,2911,1491,1420,2325,1187,1138,1758,828,930,1326,629,697,1050,436,614,1091,356,735,45.6,43.5,47.8
50,36,31,New York,Essex County,6,38601,20019,18582,1657,831,826,3309,1699,1610,1872,995,877,2974,1696,1278,32747,17037,15710,31763,16494,15269,13426,7568,5858,9009,5107,3902,12062,6130,5932,7718,3561,4157,1657,831,826,1802,932,870,1936,997,939,2312,1248,1064,2105,1213,892,2253,1302,951,2256,1342,914,2145,1179,966,2355,1284,1071,2836,1463,1373,3176,1620,1556,3119,1571,1548,2931,1476,1455,2432,1242,1190,1873,931,942,1311,595,716,1003,437,566,1099,356,743,45.9,43.8,48.2
50,36,31,New York,Essex County,7,38323,19904,18419,1607,831,776,3214,1658,1556,1823,950,873,2907,1661,1246,32632,16963,15669,31679,16465,15214,13240,7479,5761,8924,5076,3848,11915,6061,5854,7933,3667,4266,1607,831,776,1770,908,862,1858,958,900,2210,1184,1026,2106,1219,887,2255,1326,929,2243,1330,913,2159,1188,971,2267,1232,1035,2673,1405,1268,3095,1543,1552,3155,1601,1554,2992,1512,1480,2490,1246,1244,1945,980,965,1349,608,741,1025,466,559,1124,367,757,46.3,44.1,48.8
50,36,31,New York,Essex County,8,37965,19671,18294,1543,808,735,3198,1634,1564,1754,913,841,2873,1633,1240,32408,16802,15606,31470,16316,15154,12971,7253,5718,8718,4913,3805,11790,5984,5806,8089,3786,4303,1543,808,735,1749,890,859,1823,950,873,2135,1120,1015,2118,1220,898,2217,1271,946,2209,1306,903,2115,1162,953,2177,1174,1003,2514,1324,1190,3023,1496,1527,3199,1634,1565,3054,1530,1524,2581,1292,1289,2012,1029,983,1364,601,763,1013,471,542,1119,393,726,46.8,44.7,49.1
50,36,31,New York,Essex County,9,37671,19495,18176,1535,798,737,3099,1578,1521,1678,883,795,2761,1566,1195,32264,16708,15556,31359,16236,15123,12735,7134,5601,8673,4887,3786,11632,5881,5751,8293,3902,4391,1535,798,737,1686,857,829,1790,923,867,2036,1061,975,2026,1186,840,2202,1262,940,2231,1297,934,2139,1178,961,2101,1150,951,2442,1281,1161,2933,1460,1473,3171,1634,1537,3086,1506,1580,2790,1423,1367,1983,1010,973,1413,629,784,993,457,536,1114,383,731,47.3,45.1,49.5
50,36,31,New York,Essex County,10,37487,19398,18089,1471,753,718,3095,1577,1518,1586,847,739,2686,1500,1186,32181,16668,15513,31335,16221,15114,12573,7025,5548,8644,4864,3780,11492,5826,5666,8513,4031,4482,1471,753,718,1701,857,844,1737,906,831,1967,1031,936,1962,1130,832,2226,1290,936,2240,1292,948,2117,1179,938,2061,1103,958,2427,1279,1148,2791,1404,1387,3138,1584,1554,3136,1559,1577,2797,1410,1387,2093,1061,1032,1507,706,801,998,456,542,1118,398,720,47.7,45.6,49.8
50,36,33,New York,Franklin County,4,51545,28331,23214,2812,1479,1333,5143,2667,2476,2616,1350,1266,5402,3361,2041,42369,23549,18820,40974,22835,18139,21210,12773,8437,13787,8370,5417,14797,7954,6843,6988,3150,3838,2812,1479,1333,2870,1494,1376,2868,1481,1387,3558,1948,1610,3865,2455,1410,3742,2354,1388,3454,2180,1274,3047,1792,1255,3544,2044,1500,4112,2292,1820,4124,2244,1880,3506,1812,1694,3055,1606,1449,2190,1088,1102,1648,767,881,1281,585,696,999,415,584,870,295,575,39.3,37.2,41.9
50,36,33,New York,Franklin County,5,51791,28527,23264,2733,1460,1273,5197,2665,2532,2452,1277,1175,5509,3458,2051,42708,23801,18907,41409,23125,18284,21255,12859,8396,13848,8413,5435,14795,7976,6819,7257,3278,3979,2733,1460,1273,2897,1477,1420,2854,1477,1377,3470,1924,1546,3937,2522,1415,3761,2358,1403,3523,2203,1320,3086,1845,1241,3478,2007,1471,4045,2274,1771,4131,2243,1888,3582,1840,1742,3037,1619,1418,2401,1184,1217,1697,812,885,1276,575,701,995,401,594,888,306,582,39.4,37.3,42.2
50,36,33,New York,Franklin County,6,51212,28076,23136,2714,1438,1276,5140,2639,2501,2348,1219,1129,5379,3367,2012,42237,23421,18816,41010,22780,18230,20677,12454,8223,13526,8166,5360,14620,7824,6796,7485,3423,4062,2714,1438,1276,2890,1475,1415,2826,1462,1364,3284,1817,1467,3867,2471,1396,3674,2310,1364,3540,2162,1378,2995,1783,1212,3317,1911,1406,3824,2137,1687,4025,2168,1857,3686,1897,1789,3085,1622,1463,2511,1259,1252,1750,838,912,1316,592,724,996,413,583,912,321,591,39.7,37.5,42.6
50,36,33,New York,Franklin County,7,51096,28044,23052,2644,1405,1239,5128,2610,2518,2315,1202,1113,5289,3327,1962,42168,23423,18745,41009,22827,18182,20501,12410,8091,13470,8182,5288,14517,7753,6764,7733,3565,4168,2644,1405,1239,2885,1450,1435,2816,1461,1355,3186,1766,1420,3845,2462,1383,3620,2310,1310,3567,2174,1393,3028,1800,1228,3255,1898,1357,3657,2056,1601,3969,2123,1846,3745,1936,1809,3146,1638,1508,2612,1324,1288,1858,898,960,1335,600,735,986,409,577,942,334,608,39.9,37.8,43
50,36,33,New York,Franklin County,8,50540,27663,22877,2572,1357,1215,5099,2615,2484,2287,1174,1113,5094,3207,1887,41720,23105,18615,40582,22517,18065,20061,12114,7947,13266,8022,5244,14338,7616,6722,7884,3672,4212,2572,1357,1215,2839,1455,1384,2846,1449,1397,3083,1726,1357,3712,2366,1346,3583,2263,1320,3513,2149,1364,3023,1787,1236,3147,1823,1324,3473,1947,1526,3914,2097,1817,3764,1941,1823,3187,1631,1556,2677,1366,1311,1931,941,990,1349,620,729,981,400,581,946,345,601,40.2,38,43.3
50,36,33,New York,Franklin County,9,51081,28337,22744,2490,1269,1221,5137,2672,2465,2302,1192,1110,5115,3269,1846,42313,23808,18505,41152,23204,17948,20515,12645,7870,13657,8482,5175,14319,7684,6635,8061,3769,4292,2490,1269,1221,2835,1482,1353,2861,1488,1373,3084,1707,1377,3774,2456,1318,3741,2444,1297,3624,2255,1369,3150,1916,1234,3142,1867,1275,3438,1965,1473,3851,2086,1765,3785,1979,1806,3245,1654,1591,2783,1434,1349,1930,940,990,1394,632,762,971,402,569,983,361,622,40,37.8,43.3
50,36,33,New York,Franklin County,10,50465,27734,22731,2461,1261,1200,5088,2651,2437,2309,1192,1117,4967,3130,1837,41778,23228,18550,40607,22630,17977,19988,12158,7830,13291,8133,5158,14049,7456,6593,8300,3911,4389,2461,1261,1200,2752,1459,1293,2915,1489,1426,3035,1679,1356,3662,2346,1316,3641,2339,1302,3469,2123,1346,3154,1881,1273,3027,1790,1237,3291,1854,1437,3685,1994,1691,3766,1953,1813,3307,1655,1652,2764,1443,1321,2127,1031,1096,1431,670,761,961,394,567,1017,373,644,40.2,38.1,43.5
50,36,35,New York,Fulton County,4,55112,27262,27850,3007,1529,1478,6000,3087,2913,3014,1555,1459,4486,2316,2170,44649,21898,22751,43091,21091,22000,20040,10195,9845,13269,6696,6573,16421,8214,8207,8915,3865,5050,3007,1529,1478,3187,1651,1536,3542,1808,1734,3588,1845,1743,3183,1654,1529,3205,1606,1599,3128,1586,1542,3153,1589,1564,3783,1915,1868,4305,2147,2158,4390,2227,2163,3999,1965,2034,3727,1875,1852,2729,1311,1418,1962,920,1042,1548,689,859,1263,481,782,1413,464,949,42,40.9,43.2
50,36,35,New York,Fulton County,5,54845,27132,27713,2943,1512,1431,5893,2999,2894,2937,1513,1424,4501,2348,2153,44558,21875,22683,43072,21108,21964,19783,10099,9684,13083,6624,6459,16328,8134,8194,9160,4002,5158,2943,1512,1431,3146,1625,1521,3485,1760,1725,3438,1780,1658,3262,1695,1567,3187,1620,1567,3143,1600,1543,3045,1556,1489,3708,1848,1860,4186,2102,2084,4429,2229,2200,4019,1991,2028,3694,1812,1882,2929,1448,1481,2046,932,1114,1535,686,849,1262,485,777,1388,451,937,42.4,41.2,43.7
50,36,35,New York,Fulton County,6,54345,26912,27433,2768,1454,1314,5791,2933,2858,2836,1446,1390,4511,2330,2181,44376,21802,22574,42950,21079,21871,19574,9997,9577,12896,6553,6343,16169,8043,8126,9374,4153,5221,2768,1454,1314,3102,1573,1529,3358,1692,1666,3371,1765,1606,3307,1679,1628,3102,1610,1492,3191,1624,1567,2979,1519,1460,3624,1800,1824,4011,2000,2011,4411,2236,2175,4068,2004,2064,3679,1803,1876,3051,1534,1517,2137,968,1169,1571,721,850,1229,483,746,1386,447,939,42.8,41.7,44
50,36,35,New York,Fulton County,7,53932,26710,27222,2740,1411,1329,5703,2910,2793,2832,1439,1393,4389,2275,2114,44120,21703,22417,42657,20950,21707,19222,9794,9428,12697,6431,6266,15963,7973,7990,9608,4271,5337,2740,1411,1329,3081,1572,1509,3318,1689,1629,3288,1702,1586,3237,1661,1576,3070,1599,1471,3190,1607,1583,2981,1508,1473,3456,1717,1739,3809,1916,1893,4390,2205,2185,4092,2031,2061,3672,1821,1851,3171,1584,1587,2211,1009,1202,1625,749,876,1167,473,694,1434,456,978,43.2,42,44.2
50,36,35,New York,Fulton County,8,53801,26774,27027,2746,1418,1328,5547,2835,2712,2815,1436,1379,4268,2243,2025,44113,21814,22299,42693,21085,21608,19067,9806,9261,12687,6482,6205,15910,7966,7944,9828,4394,5434,2746,1418,1328,3034,1530,1504,3216,1660,1556,3194,1657,1537,3186,1667,1519,3130,1665,1465,3167,1590,1577,3082,1578,1504,3308,1649,1659,3733,1894,1839,4310,2167,2143,4154,2060,2094,3713,1845,1868,3283,1639,1644,2313,1050,1263,1612,741,871,1173,491,682,1447,473,974,43.5,42.1,44.6
50,36,35,New York,Fulton County,9,53610,26705,26905,2738,1422,1316,5450,2800,2650,2714,1368,1346,4149,2192,1957,44065,21803,22262,42708,21115,21593,18843,9692,9151,12651,6465,6186,15885,7951,7934,10023,4507,5516,2738,1422,1316,2959,1490,1469,3162,1643,1519,3134,1615,1519,3058,1612,1446,3261,1736,1525,3182,1599,1583,3131,1602,1529,3077,1528,1549,3745,1902,1843,4169,2085,2084,4228,2111,2117,3743,1853,1890,3424,1703,1721,2353,1112,1241,1635,731,904,1192,501,691,1419,460,959,43.7,42.1,45
50,36,35,New York,Fulton County,10,53802,26806,26996,2735,1430,1305,5489,2813,2676,2716,1389,1327,4091,2130,1961,44258,21888,22370,42862,21174,21688,18856,9724,9132,12688,6539,6149,15856,7937,7919,10227,4568,5659,2735,1430,1305,3030,1562,1468,3098,1585,1513,3144,1623,1521,3024,1562,1462,3337,1806,1531,3198,1620,1578,3202,1644,1558,2951,1469,1482,3733,1890,1843,4087,2051,2036,4247,2124,2123,3789,1872,1917,3370,1635,1735,2560,1224,1336,1673,729,944,1183,501,682,1441,479,962,43.7,42,45.2
50,36,37,New York,Genesee County,4,59880,29790,30090,3331,1691,1640,6454,3279,3175,3231,1597,1634,5588,2923,2665,48537,24052,24485,46864,23223,23641,22106,11440,10666,14049,7296,6753,17774,8884,8890,9453,4120,5333,3331,1691,1640,3484,1777,1707,3732,1878,1854,4166,2087,2079,3891,2057,1834,3544,1910,1634,3179,1659,1520,3207,1643,1564,4119,2084,2035,4708,2351,2357,5147,2595,2552,4304,2175,2129,3615,1763,1852,2747,1343,1404,2097,972,1125,1671,769,902,1406,544,862,1532,492,1040,41.7,40.4,43
50,36,37,New York,Genesee County,5,59672,29656,30016,3248,1673,1575,6361,3194,3167,3141,1571,1570,5537,2877,2660,48546,24023,24523,46922,23218,23704,21853,11278,10575,13925,7216,6709,17707,8851,8856,9753,4274,5479,3248,1673,1575,3454,1740,1714,3657,1840,1817,4024,2010,2014,3904,2052,1852,3575,1930,1645,3265,1693,1572,3116,1596,1520,3969,1997,1972,4527,2270,2257,5066,2540,2526,4545,2300,2245,3569,1741,1828,2899,1433,1466,2188,997,1191,1701,797,904,1353,540,813,1612,507,1105,42.1,40.8,43.4
50,36,37,New York,Genesee County,6,59112,29327,29785,3117,1562,1555,6263,3182,3081,3074,1557,1517,5458,2774,2684,48231,23823,24408,46658,23026,23632,21473,11076,10397,13690,7121,6569,17663,8808,8855,9847,4323,5524,3117,1562,1555,3432,1734,1698,3580,1824,1756,3912,1942,1970,3871,2013,1858,3483,1893,1590,3377,1747,1630,3029,1562,1467,3801,1919,1882,4366,2180,2186,4910,2450,2460,4729,2375,2354,3658,1803,1855,2924,1426,1498,2288,1067,1221,1748,801,947,1315,551,764,1572,478,1094,42.5,41.2,43.8
50,36,37,New York,Genesee County,7,58725,29185,29540,3068,1536,1532,6169,3167,3002,2972,1490,1482,5363,2735,2628,48017,23767,24250,46516,22992,23524,21109,10919,10190,13485,7030,6455,17640,8781,8859,10028,4446,5582,3068,1536,1532,3388,1730,1658,3492,1773,1719,3789,1898,1891,3835,1991,1844,3476,1882,1594,3405,1749,1656,3016,1589,1427,3588,1810,1778,4211,2083,2128,4839,2424,2415,4766,2373,2393,3824,1901,1923,3050,1483,1567,2324,1098,1226,1764,805,959,1324,585,739,1566,475,1091,42.9,41.4,44.2
