name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"40.943554,-72.6922184",2020-10-10,69.9,61.2,65.5,69.9,61.2,65.5,57.6,75.8,0,0,0,,0,0,28.1,16,224.2,1016.4,9.1,9.9,139,11.9,6,,2020-10-10T06:57:16,2020-10-10T18:17:18,0.78,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-11,66.1,56.7,62.3,66.1,56.7,62.3,53.1,73.1,0,0,0,,0,0,23,14.8,51.5,1019.1,65.1,9.2,94.1,8.1,4,,2020-10-11T06:58:20,2020-10-11T18:15:43,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-12,56.9,52,54.4,56.9,52,54.4,49.9,85.1,0.558,100,95.83,rain,0,0,23,12.7,62.1,1022.2,100,7.4,26.1,2.1,1,,2020-10-12T06:59:25,2020-10-12T18:14:09,0.88,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-13,64.4,54.5,58.8,64.4,54.5,58.8,57.3,94.8,1.377,100,70.83,rain,0,0,27.3,15.9,24.9,1011.5,96.6,3.3,40.3,3.4,2,,2020-10-13T07:00:30,2020-10-13T18:12:35,0.93,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-14,65.6,46.5,56.1,65.6,45.3,55.9,47,73.4,0,0,0,,0,0,18.3,11.2,277.4,1014.3,8.6,9.9,136.6,11.8,6,,2020-10-14T07:01:35,2020-10-14T18:11:02,0.96,Clear,Clear conditions throughout the day.,clear-day,"C7054,TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-15,68.5,43.4,58.4,68.5,43.4,58.4,53,83,0,0,0,,0,0,27,16.3,188.7,1017.3,13.7,9.3,130.5,11.2,6,,2020-10-15T07:02:41,2020-10-15T18:09:30,0.99,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E6131,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-16,67.1,53.2,60.9,67.1,53.2,60.9,57.6,89,0.502,100,50,rain,0,0,22.8,13.8,290.5,1017.7,88.9,8.8,23.2,1.8,1,,2020-10-16T07:03:47,2020-10-16T18:07:59,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TT587,KFOK,KISP,72209864761,E6131,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-17,59.3,35.2,49,59.3,35.2,47.3,39.9,74.2,0.782,100,33.33,rain,0,0,28.1,18.7,335.1,1024.2,40.7,8.8,119,10.6,7,,2020-10-17T07:04:53,2020-10-17T18:06:29,0,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-18,61.3,32.8,47.9,61.3,32.8,47.9,39.3,74.4,0,0,0,,0,0,19.7,11.6,114.2,1031.6,23.7,9.9,119.4,10.2,6,,2020-10-18T07:06:00,2020-10-18T18:04:59,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-19,63.7,42.3,52.2,63.7,42.3,52.2,46.9,83,0,0,0,,0,0,,7.9,129.2,1028,18.6,9.6,94.3,8,4,,2020-10-19T07:07:07,2020-10-19T18:03:31,0.05,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-20,65.8,46.8,59.9,65.8,46.8,59.9,58.3,94.5,1.068,100,29.17,rain,0,0,,5.2,66,1024.7,79.2,5.8,57.4,4.9,2,,2020-10-20T07:08:14,2020-10-20T18:02:03,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TT587,KFOK,KISP,72209864761,E6131,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-21,68.5,58.4,62.6,68.5,58.4,62.6,61.4,96,0,0,0,,0,0,,7.5,179.8,1025.3,100,3.6,73.4,6.4,3,,2020-10-21T07:09:21,2020-10-21T18:00:36,0.14,Overcast,Cloudy skies throughout the day.,cloudy,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-22,71.5,58.5,64.4,71.5,58.5,64.4,62,92.4,0,0,0,,0,0,,6.5,157.8,1024.2,86,3.9,83.9,7.3,4,,2020-10-22T07:10:29,2020-10-22T17:59:11,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-10-23,63.4,59.8,61.9,63.4,59.8,61.9,60.1,93.7,0.011,100,12.5,rain,0,0,,5.8,105.8,1022.4,100,5.4,30.5,2.6,1,,2020-10-23T07:11:38,2020-10-23T17:57:46,0.25,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
