name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"44.1089711,-73.7775726",2020-02-11,33.7,20.5,27.1,31.8,20.5,25.6,24.2,88.8,0.014,100,8.33,"rain,snow",0.6,21.9,,4.8,315.5,1013.7,86.3,5.8,127.5,11.2,1,,2020-02-11T07:00:49,2020-02-11T17:18:29,0.53,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742,99999900425"
"44.1089711,-73.7775726",2020-02-12,32.8,27.3,29.7,24.2,19,21.5,19.8,66.8,0.011,100,8.33,"rain,snow",0.1,21.9,25.3,14,243.3,1015.5,62.1,9.1,182.9,15.9,5,,2020-02-12T06:59:26,2020-02-12T17:19:52,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"SRON6,72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-13,31.5,10.6,26.6,30.9,-4.7,20.8,21.9,82.7,0.086,100,54.17,"rain,snow",0.6,21.9,26.4,12.9,354.4,1006.9,87.7,5.5,152.9,13.3,2,,2020-02-13T06:58:01,2020-02-13T17:21:15,0.62,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-14,8,-12.8,-0.8,-3.4,-20.9,-11,-10,65.2,0,0,0,,0.4,22.4,21.9,10.4,333.8,1027.8,32.9,8.8,297,26.1,6,,2020-02-14T06:56:35,2020-02-14T17:22:38,0.67,Partially cloudy,Clearing in the afternoon.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-15,21.7,-15.7,6.2,8.9,-22.1,-3.5,-5,60.8,0,0,0,,1.7,23.1,32.2,18.1,203.2,1029.8,42.4,9.5,267.5,23.4,6,,2020-02-15T06:55:08,2020-02-15T17:24:00,0.73,Partially cloudy,Clearing in the afternoon.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-16,32.6,21.9,28,25.1,7.6,18.3,19.1,69.3,0,0,0,,0.2,23.2,32.2,18.2,206.5,1016.2,86.8,9.2,116.3,10.3,2,,2020-02-16T06:53:40,2020-02-16T17:25:23,0.78,Partially cloudy,Partly cloudy throughout the day.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-17,30,3.3,19.7,23.4,2.4,14.5,8.5,62.4,0.009,100,8.33,"rain,snow",0.1,23.2,16.1,9.6,326.6,1024.7,35.8,9.3,276.3,23.5,7,,2020-02-17T06:52:10,2020-02-17T17:26:45,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-18,35.9,4,24.1,27.2,-3.2,16.7,17.5,75.7,0.052,100,25,"rain,snow",0.3,22.6,34.7,19.9,190.2,1019.9,75.6,8.1,114.6,9.9,2,,2020-02-18T06:50:39,2020-02-18T17:28:07,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72622564776,KSLK,AT188,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742,99999900425"
"44.1089711,-73.7775726",2020-02-19,34.5,9.2,25.3,26.7,0,15.3,9,50.7,0,0,0,,0.2,22.4,33,16.1,287.6,1020.6,59.9,9.7,248,21.5,6,,2020-02-19T06:49:07,2020-02-19T17:29:29,0.93,Partially cloudy,Partly cloudy throughout the day.,snow,"72622564776,KSLK,MVAN6,72102899999,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742,99999900425"
"44.1089711,-73.7775726",2020-02-20,15.1,-4,9.3,10.4,-4,2.8,-1.3,61.8,0,0,0,,0,21.7,16.1,11.1,335.2,1029.9,57.9,9.5,207.7,18,6,,2020-02-20T06:47:34,2020-02-20T17:30:50,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-21,26.3,-11.9,9.9,14.7,-12,2.3,-2.7,58.3,0,0,0,,0,20.5,26,16,206.5,1028.1,13.5,9.7,195.3,16.9,6,,2020-02-21T06:46:00,2020-02-21T17:32:11,0.98,Clear,Clear conditions throughout the day.,clear-day,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-22,33.3,20.4,27.6,25.8,8.2,18.8,15,58.9,0,0,0,,0,19.9,26.4,14.4,220,1019.5,38.3,9.9,150.9,13,3,,2020-02-22T06:44:24,2020-02-22T17:33:32,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-23,43.2,17.5,30.8,37.6,17.5,27.1,19.6,64.7,0,0,0,,0,19.4,21.9,14.1,212.6,1017.6,15.2,9.3,224.2,19.5,5,,2020-02-23T06:42:48,2020-02-23T17:34:53,1,Clear,Clear conditions throughout the day.,clear-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-24,50,25.3,36.8,45,19.5,33.3,21.7,56,0,0,0,,0,18.5,28.9,15.7,228.6,1013.2,15,9.9,254.2,21.8,7,,2020-02-24T06:41:11,2020-02-24T17:36:13,0,Clear,Clear conditions throughout the day.,clear-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-25,38.2,31.6,34.8,37.8,26.5,32.5,29.6,81,0.041,100,16.67,rain,0,17.3,,8.1,13,1013.5,74.3,9.2,155.9,13.6,2,,2020-02-25T06:39:33,2020-02-25T17:37:33,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-26,36,29.4,31,32.3,20.6,24.6,25.2,78.9,0.006,100,12.5,"rain,snow",0.9,17,25.3,10.7,22.9,1013.8,88.9,9.1,186.3,16.2,3,,2020-02-26T06:37:54,2020-02-26T17:38:53,0.04,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-27,38.8,22.5,30.9,31.3,9.9,21.2,24.4,76.9,0.499,100,50,"rain,snow",3.1,18.4,35.2,20,209.1,994.5,82,5.9,107.7,9.1,1,,2020-02-27T06:36:14,2020-02-27T17:40:12,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"F4197,KSLK,AT188,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-02-28,25,18.7,21.6,16.6,5.8,9.7,13,69.4,0.035,100,33.33,snow,2.5,21.1,29.7,17.7,223.7,1001.6,81.2,5.1,151.9,13,2,,2020-02-28T06:34:33,2020-02-28T17:41:31,0.1,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742,99999900425"
"44.1089711,-73.7775726",2020-02-29,18.7,9,13.8,11,-1.5,4.3,6.3,71.8,0.006,100,8.33,snow,0.5,21.8,19.7,9.7,285.9,1009.8,82.1,7.1,233.5,20.3,5,,2020-02-29T06:32:52,2020-02-29T17:42:50,0.14,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
