name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"44.7527103,-73.7056478",2022-03-26,46.1,37.3,40.8,45.4,35.7,39.1,32.3,71.9,0.008,100,4.17,snow,0.4,0.1,26.8,7.3,212.3,995.7,99.9,9.9,68.8,5.8,3,10,2022-03-26T06:46:39,2022-03-26T19:15:01,0.83,"Snow, Overcast",Cloudy skies throughout the day with morning snow.,snow,"72622564776,CWIT,SFAN6,KPBG,KBTV,71614099999,72617014742"
"44.7527103,-73.7056478",2022-03-27,39.5,20.6,33.6,39.5,8.7,27.1,22.8,64.9,0.017,100,37.5,"rain,snow",0.4,0.1,32.2,14.6,293.8,999.8,99.6,9.4,126.4,11.1,5,10,2022-03-27T06:44:47,2022-03-27T19:16:17,0.88,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,72617014742"
"44.7527103,-73.7056478",2022-03-28,19.7,11.8,15.9,8,-1.8,3.4,2.4,54.8,0.01,100,25,snow,0.7,0.7,35.6,18.6,305.8,1011.6,99.4,8.9,170,14.7,7,10,2022-03-28T06:42:56,2022-03-28T19:17:32,0.92,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,72617014742"
"44.7527103,-73.7056478",2022-03-29,30.4,17.9,24.3,21.5,6.5,14.6,6.3,46.8,0.001,100,4.17,snow,0.1,0.7,35.3,13.6,300.6,1018.8,81.6,9.7,218.7,18.9,9,10,2022-03-29T06:41:05,2022-03-29T19:18:48,0.96,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,72617014742"
"44.7527103,-73.7056478",2022-03-30,37.6,22,31.2,31.4,15.6,25,9.6,41.2,0.02,100,12.5,"freezingrain,snow",0.5,1.4,31.5,13.6,137.5,1019.3,29.9,9.9,216.7,18.7,7,10,2022-03-30T06:39:13,2022-03-30T19:20:03,0.99,"Snow, Freezing Drizzle/Freezing Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,72617014742"
"44.7527103,-73.7056478",2022-03-31,54.6,35.7,45.1,54.6,25.9,41.2,36.4,71.9,0.104,100,45.83,"rain,freezingrain",0.1,0.3,31.7,16.9,156.7,1000.2,57.4,9.5,85,7.4,4,10,2022-03-31T06:37:22,2022-03-31T19:21:19,1,"Rain, Freezing Drizzle/Freezing Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,F8071,72617014742"
"44.7527103,-73.7056478",2022-04-01,54.7,34,44,54.7,26.5,40.4,33.5,66.5,0.005,100,8.33,"rain,snow",0.9,0.1,44.1,12,284.5,999.8,86.8,9.8,74.4,6.4,4,10,2022-04-01T06:35:32,2022-04-01T19:22:34,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,72617014742"
"44.7527103,-73.7056478",2022-04-02,46,29.8,36.8,42.2,21.2,30.2,17.1,46.7,0,0,0,snow,0.2,0.3,27.1,14.6,307.5,1014.8,19.7,9.9,269.3,23.3,9,10,2022-04-02T06:33:41,2022-04-02T19:23:49,0.01,Clear,Clear conditions throughout the day.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,F8071,72617014742"
"44.7527103,-73.7056478",2022-04-03,44.6,28.7,36.1,38.9,27.5,32.6,24.8,64.8,0.002,100,4.17,snow,0.1,0,22.4,14.5,9.2,1011.8,63,9.9,137.5,11.9,6,10,2022-04-03T06:31:51,2022-04-03T19:25:04,0.03,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,72617014742"
"44.7527103,-73.7056478",2022-04-04,50,30.7,41,50,28,38.1,25.9,58.9,0.005,100,16.67,"rain,snow",0.2,0.2,26.1,14.2,334.8,1013.4,59.5,9.8,206.7,17.9,9,10,2022-04-04T06:30:01,2022-04-04T19:26:20,0.05,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow clearing later.,snow,"72622564776,CWIT,SFAN6,UVM02,KPBG,KBTV,71614099999,72617014742"
