name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"42.2478938,-78.0261758",2020-02-06,33.9,23.5,29.5,33.9,13.4,24.8,29.1,98.5,0.505,100,54.17,"rain,snow",2.2,2.2,,9.9,96,1000.3,96,1.3,20.3,1.7,1,,2020-02-06T07:20:28,2020-02-06T17:32:24,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-07,30.1,17.5,22.6,29.3,4.1,11.2,20,89.8,0.293,100,45.83,"rain,snow",2.3,4.5,34.8,20,317.4,995.1,87,3.2,36.3,3.2,2,,2020-02-07T07:19:18,2020-02-07T17:33:42,0.48,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-08,24.7,13.5,19.1,22.7,2,12.4,16.5,89.8,0.042,100,16.67,snow,1.4,6.4,23,10.6,284.4,1019.9,82.5,4.5,50.1,4.3,2,,2020-02-08T07:18:06,2020-02-08T17:35:00,0.5,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-09,31.5,17.3,26.6,24.7,13.3,19.9,21.7,82.2,0.048,100,12.5,"rain,snow",0.4,6.7,24.9,15.1,195.2,1027.8,85.6,7.9,68.9,5.9,3,,2020-02-09T07:16:52,2020-02-09T17:36:19,0.5,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-10,36.9,31.3,34.3,32.5,21.4,28.7,32.8,94.2,0.198,100,41.67,"rain,snow",0,4.6,27.7,14.9,220.3,1017.7,95.7,6,24.6,1.9,1,,2020-02-10T07:15:37,2020-02-10T17:37:37,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-11,33.2,28.9,31,33.2,18,24.8,28.2,89.5,0,0,0,,0,3.5,23.2,16.4,287.5,1015.3,94.9,5.6,34.8,2.9,2,,2020-02-11T07:14:21,2020-02-11T17:38:54,0.53,Overcast,Cloudy skies throughout the day.,cloudy,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-12,34,23.7,29.5,27.7,13.3,20.8,19.5,67.4,0.089,100,12.5,"rain,snow",2,3.3,28.1,18.4,240.8,1018.5,58.1,8.7,76.4,6.6,3,,2020-02-12T07:13:03,2020-02-12T17:40:12,0.57,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-13,30.4,21.1,28.7,30.2,6.3,21,26.7,92.2,0.271,100,54.17,"rain,snow",1.6,5.7,27.7,20.5,309.3,1008.3,90.1,3.8,17.7,1.6,1,,2020-02-13T07:11:44,2020-02-13T17:41:30,0.62,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-14,18.2,0.9,8.3,3.5,-10.4,-4.5,-0.1,68.6,0,0,0,,0.3,6.3,28,18.8,317.3,1029.2,39,8.5,71.8,6.2,4,,2020-02-14T07:10:24,2020-02-14T17:42:47,0.67,Partially cloudy,Clearing in the afternoon.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-15,27.8,-2.3,14.8,19.2,-13.7,4.9,2.3,59.6,0,0,0,,0,6.2,25.3,14.2,188.2,1029.4,17.3,9.9,97.9,8.4,4,,2020-02-15T07:09:02,2020-02-15T17:44:04,0.73,Clear,Clear conditions throughout the day.,clear-day,"72526604751,72515754757,KBFD,E5294,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-16,35.1,27.9,31.2,29.3,17.6,24.3,22.2,69.5,0,0,0,,0,5.6,21.9,13.5,232.3,1018.8,75.9,9.9,69.3,5.9,3,,2020-02-16T07:07:39,2020-02-16T17:45:21,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-17,35.4,21.5,28.5,32.1,15.7,23.2,19.8,71.4,0,0,0,,0.9,5.8,,9,301.1,1024.1,39.6,8.8,93.9,8.1,4,,2020-02-17T07:06:15,2020-02-17T17:46:37,0.84,Partially cloudy,Clearing in the afternoon.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-18,39.9,31.2,34.7,33.8,19.4,25.1,30,83,0.185,100,37.5,"rain,snow",0.5,6.4,36.9,21.4,193.3,1017.5,85.2,6.8,48.3,4.1,3,,2020-02-18T07:04:49,2020-02-18T17:47:54,0.88,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-02-19,29.9,17,24.8,19.1,5.8,13.3,14.9,65.8,0,0,0,,0,4.8,34.8,24.3,293.9,1026.6,47.2,9.9,75.7,6.6,4,,2020-02-19T07:03:23,2020-02-19T17:49:10,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
